DateProcessed,ScallopID,ShellHt_mm,Sex,Mus_Boat1_g,Boat+WetMus_g,WetMus_g,Boat+DryMus_g,DryMus_g,Gon_Boat1_g,Boat+WetGon_g,WetGon_g,Boat+DryGon_g,DryGon_g,Man_Boat1_g,Boat+WetMan_g,WetMan_g,Boat+DryMan_g,DryMan_g,ShellWt_g,Notes,ProcessingSheetPage#
20211130,070_66,122,F,0.97,34.40,33.43,8.67,7.70,1.03,10.70,9.67,2.93,1.90,0.99,14.47,13.48,2.73,1.74,94.48,,
20211130,070_70,104,M,1.01,19.71,18.70,5.23,4.22,0.98,6.52,5.54,2.29,1.31,0.99,10.26,9.27,2.09,1.10,66.05,,
20211130,070_73,119,F,0.99,29.79,28.80,6.94,5.95,0.99,14.56,13.57,3.75,2.76,1.00,15.09,14.09,2.64,1.64,95.28,,
20211130,070_94,97,M,0.99,19.04,18.05,5.07,4.08,0.98,7.09,6.11,2.33,1.35,1.00,11.07,10.07,2.46,1.46,66.89,,
20211130,070_93,83,F,1.00,11.49,10.49,3.51,2.51,0.96,2.11,1.15,1.25,0.29,0.97,6.58,5.61,1.88,0.91,30.99,,
20211130,070_97,113,M,1.00,24.84,23.84,6.57,5.57,0.99,7.15,6.16,2.37,1.38,1.00,17.70,16.70,3.05,2.05,93.39,,
20211130,070_92,113,M,0.99,28.67,27.68,7.55,6.56,1.00,10.60,9.60,3.42,2.42,1.01,17.06,16.05,2.99,1.98,69.93,,
20211130,070_90,105,F,0.97,20.61,19.64,5.50,4.53,1.01,7.78,6.77,2.34,1.33,1.03,17.05,16.02,3.03,2.00,69.24,,
20211130,070_89,123,F,0.99,33.39,32.40,8.55,7.56,1.00,11.57,10.57,3.34,2.34,1.01,23.00,21.99,3.44,2.43,105.18,,
20211130,070_69,87,F,0.98,13.58,12.60,3.75,2.77,1.01,3.68,2.67,1.53,0.52,1.00,8.86,7.86,1.92,0.92,41.52,,
20211130,070_91,98,M,1.02,20.33,19.31,4.96,3.94,1.04,4.17,3.13,1.56,0.52,1.01,13.77,12.76,2.55,1.54,51.76,,
20211130,099_80,142,F,1.02,51.63,50.61,11.70,10.68,1.03,26.40,25.37,3.93,2.90,1.00,42.54,41.54,4.20,3.20,179.29,,
20211130,070_75,110,F,1.00,21.13,20.13,5.05,4.05,1.00,6.78,5.78,1.87,0.87,1.02,11.50,10.48,2.30,1.28,98.48,,
20211130,070_74,138,F,1.00,53.77,52.77,12.18,11.18,1.01,14.73,13.72,2.88,1.87,1.00,22.23,21.23,3.25,2.25,148.64,,
20211130,070_55,102,F,0.99,19.51,18.52,4.07,3.08,1.01,2.27,1.26,1.22,0.21,0.99,6.32,5.33,2.09,1.10,68.19,tissue very decayed,
20211130,099_89,105,F,1.01,34.06,33.05,7.46,6.45,1.01,11.38,10.37,2.58,1.57,0.97,24.23,23.26,2.83,1.86,96.68,,
20211130,070_59,129,M,0.97,40.67,39.70,9.31,8.34,1.01,20.15,19.14,5.02,4.01,0.99,21.08,20.09,3.30,2.31,115.80,,
20211130,099_91,104,M,1.02,26.38,25.36,6.39,5.37,1.00,14.02,13.02,3.87,2.87,1.00,15.67,14.67,2.33,1.33,62.70,,
20211130,070_79,92,M,0.99,14.11,13.12,3.45,2.46,1.00,4.40,3.40,1.63,0.63,1.02,6.90,5.88,2.13,1.11,48.10,,end of page 23
20211130,070_60,89,M,1.01,16.72,15.71,3.83,2.82,1.02,2.11,1.09,1.11,0.09,0.98,6.88,5.90,1.71,0.73,43.60,,
20211130,070_95,87,F,1.01,12.73,11.72,3.40,2.39,1.00,5.89,4.89,1.92,0.92,0.99,9.22,8.23,1.82,0.83,31.20,,
20211130,070_67,100,M,1.02,18.73,17.71,4.25,3.23,0.96,6.04,5.08,1.96,1.00,1.04,8.99,7.95,1.90,0.86,54.69,,
20211130,070_64,128,F,0.99,33.16,32.17,7.20,6.21,1.00,10.94,9.94,2.67,1.67,0.95,16.57,15.62,2.56,1.61,117.49,,
20211130,099_79,117,F,1.05,27.49,26.44,6.46,5.41,0.98,17.91,16.93,4.33,3.35,1.01,18.58,17.57,3.05,2.04,71.25,,
20211130,070_54,113,F,1.01,21.57,20.56,4.25,3.24,0.99,7.37,6.38,1.67,0.68,0.99,13.83,12.84,2.16,1.17,85.18,,
20211130,099_98,62,M,1.00,6.39,5.39,2.08,1.08,1.02,3.11,2.09,1.38,0.36,1.00,5.24,4.24,1.44,0.44,16.78,,
20211130,099_88,118,F,0.98,32.17,31.19,7.21,6.23,1.03,6.85,5.82,1.76,0.73,1.00,18.05,17.05,2.89,1.89,94.67,,
20211130,099_83,129,M,0.97,46.95,45.98,9.99,9.02,1.03,17.81,16.78,3.63,2.60,0.97,22.67,21.70,3.50,2.53,146.82,,
20211130,099_85,112,M,0.99,28.09,27.10,6.37,5.38,0.99,8.84,7.85,1.80,0.81,0.99,17.12,16.13,2.66,1.67,87.93,,
20211130,070_96,85,M,0.98,12.68,11.70,3.40,2.42,0.96,2.87,1.91,1.29,0.33,1.01,7.82,6.81,1.85,0.84,32.99,,
20211130,099_76,105,F,1.01,27.42,26.41,5.33,4.32,1.02,5.80,4.78,1.54,0.52,0.98,16.83,15.85,2.37,1.39,82.21,,
20211130,099_84,105,M,1.02,29.10,28.08,6.58,5.56,1.00,18.91,17.91,5.20,4.20,1.03,13.26,12.23,2.61,1.58,89.04,,
20211130,099_81,117,F,1.03,40.99,39.96,9.80,8.77,1.00,13.53,12.53,2.90,1.90,0.98,26.93,25.95,3.01,2.03,88.59,,
20211130,099_93,120,F,1.02,40.74,39.72,9.17,8.15,1.01,10.70,9.69,2.37,1.36,1.02,19.64,18.62,3.05,2.03,119.90,,
20211130,099_86,124,F,0.97,42.36,41.39,9.36,8.39,1.00,11.85,10.85,2.81,1.81,0.99,28.58,27.59,3.28,2.29,97.15,,
20211130,099_96,119,M,0.95,37.04,36.09,8.75,7.80,1.00,13.45,12.45,2.85,1.85,0.97,18.42,17.45,2.73,1.76,106.66,,
20211130,099_92,136,F,0.97,57.40,56.43,13.57,12.60,0.98,20.15,19.17,3.34,2.36,0.99,36.59,35.60,4.55,3.56,132.22,,
20211130,099_90,120,F,1.02,39.83,38.81,9.40,8.38,1.00,12.77,11.77,2.77,1.77,1.03,24.30,23.27,3.97,2.94,103.54,,
20211130,099_95,114,M,1.00,29.55,28.55,6.62,5.62,1.03,11.78,10.75,2.53,1.50,1.02,14.88,13.86,2.47,1.45,100.34,,
20211130,099_99,81,M,0.98,10.60,9.62,2.85,1.87,1.00,4.11,3.11,1.45,0.45,1.01,6.05,5.04,1.53,0.52,30.99,,
20211130,099_97,98,M,0.98,20.76,19.78,4.90,3.92,1.02,10.37,9.35,2.93,1.91,1.00,10.10,9.10,2.04,1.04,61.75,,
20211130,099_100,102,M,0.96,22.21,21.25,5.11,4.15,0.99,14.21,13.22,3.29,2.30,1.00,12.52,11.52,2.09,1.09,74.86,,
20211130,099_94,133,F,0.98,49.21,48.23,10.88,9.90,1.03,23.00,21.97,4.38,3.35,1.01,29.17,28.16,3.66,2.65,126.00,,end of page 24
20211130,099_78,123,F,1.03,40.82,39.79,9.18,8.15,1.05,10.75,9.70,2.05,1.00,0.99,24.32,23.33,3.20,2.21,110.97,,
20211130,099_87,129,F,1.01,43.72,42.71,9.56,8.55,1.04,10.56,9.52,2.14,1.10,1.03,24.90,23.87,3.50,2.47,134.06,,
20211130,099_82,110,F,0.99,31.92,30.93,7.23,6.24,1.01,4.31,3.30,1.31,0.30,1.00,20.42,19.42,2.66,1.66,86.59,,
20211130,099_74,109,F,0.98,25.20,24.22,5.84,4.86,1.00,6.21,5.21,1.75,0.75,1.00,17.19,16.19,2.57,1.57,75.21,,
20211207,056_51,105,M,0.99,21.73,20.74,5.56,4.57,1.01,11.01,10.00,3.31,2.30,0.98,13.18,12.20,2.32,1.34,88.68,,
20211207,056_52,127,M,1.03,37.41,36.38,9.53,8.50,1.00,29.94,28.94,8.64,7.64,0.99,19.16,18.17,3.27,2.28,104.51,,
20211207,088_74,122,F,1.04,33.34,32.30,8.17,7.13,0.98,9.48,8.50,2.20,1.22,1.02,16.07,15.05,3.60,2.58,112.86,,
20211207,088_67,122,F,1.01,33.54,32.53,8.12,7.11,1.02,6.63,5.61,1.88,0.86,1.00,15.15,14.15,3.01,2.01,111.97,,
20211207,088_73,143,F,1.01,48.27,47.26,11.63,10.62,1.02,22.75,21.73,6.08,5.06,0.98,22.00,21.02,4.24,3.26,166.13,polychaetes,
20211207,088_72,118,M,1.01,31.27,30.26,7.90,6.89,1.00,8.80,7.80,2.44,1.44,1.01,15.49,14.48,2.62,1.61,107.19,polychaetes,
20211207,088_77,122,F,1.00,32.52,31.52,8.28,7.28,1.00,8.05,7.05,2.17,1.17,0.97,18.56,17.59,3.50,2.53,116.48,polychaetes,
20211207,088_92,127,F,0.98,43.39,42.41,11.19,10.21,1.02,4.26,3.24,1.40,0.38,1.00,18.53,17.53,3.72,2.72,132.13,,
20211207,088_97,110,F,1.01,27.48,26.47,6.73,5.72,1.00,5.72,4.72,1.79,0.79,0.99,11.65,10.66,2.55,1.56,91.28,polychaetes,
20211207,088_85,120,M,1.02,26.24,25.22,6.10,5.08,1.01,6.98,5.97,2.05,1.04,1.01,13.58,12.57,2.63,1.62,110.57,polychaetes,
20211207,088_76,115,M,0.98,30.95,29.97,7.69,6.71,1.01,10.98,9.97,3.30,2.29,1.01,13.85,12.84,2.89,1.88,106.62,polychaetes,
20211207,088_84,123,F,1.03,33.13,32.10,8.12,7.09,0.97,9.03,8.06,2.37,1.40,0.97,15.20,14.23,2.66,1.69,123.38,polychaetes,
20211207,088_96,133,F,1.02,46.51,45.49,11.17,10.15,0.97,6.88,5.91,1.74,0.77,0.98,20.86,19.88,3.41,2.43,165.00,,
20211207,088_86,126,F,1.00,35.27,34.27,8.57,7.57,1.00,8.25,7.25,2.11,1.11,1.01,15.56,14.55,3.11,2.10,113.99,polychaetes,
20211207,088_93,128,F,1.00,42.05,41.05,9.28,8.28,0.98,6.94,5.96,1.77,0.79,1.01,17.03,16.02,3.28,2.27,126.41,polychaetes,
20211207,088_56,114,M,1.03,26.25,25.22,6.12,5.09,0.99,10.03,9.04,2.70,1.71,1.03,12.24,11.21,2.46,1.43,82.59,polychaetes,
20211207,088_99,118,F,1.03,33.60,32.57,8.25,7.22,0.97,7.32,6.35,1.96,0.99,0.99,13.81,12.82,2.90,1.91,109.65,,
20211207,088_88,127,M,1.01,34.92,33.91,8.28,7.27,1.00,9.78,8.78,2.50,1.50,1.00,14.90,13.90,2.85,1.85,129.84,,
20211207,088_54,126,M,1.01,31.64,30.63,7.57,6.56,0.98,14.72,13.74,3.68,2.70,1.01,16.25,15.24,2.91,1.90,121.47,,
20211207,088_98,119,F,1.00,35.44,34.44,8.74,7.74,0.99,6.26,5.27,1.82,0.83,0.99,15.58,14.59,3.13,2.14,109.16,,end of page 25
20211207,088_81,121,M,1.03,36.89,35.86,9.26,8.23,1.01,6.09,5.08,1.68,0.67,0.99,17.59,16.60,3.14,2.15,93.02,polychaetes,
20211207,088_91,115,F,1.01,31.72,30.71,7.64,6.63,1.02,7.66,6.64,2.07,1.05,1.02,14.16,13.14,2.74,1.72,93.95,,
20211207,088_80,118,F,0.98,31.49,30.51,7.80,6.82,1.00,9.47,8.47,2.46,1.46,0.99,14.41,13.42,2.59,1.60,95.39,polychaetes,
20211207,088_82,120,M,1.01,31.57,30.56,8.13,7.12,0.99,3.97,2.98,1.31,0.32,1.02,14.71,13.69,2.75,1.73,96.75,,
20211207,088_66,120,M,0.98,35.14,34.16,8.52,7.54,1.03,11.35,10.32,3.07,2.04,1.01,16.92,15.91,2.69,1.68,105.21,polychaetes,
20211207,088_90,121,F,1.00,34.36,33.36,8.49,7.49,1.00,14.09,13.09,3.55,2.55,0.99,16.53,15.54,3.13,2.14,104.60,,
20211207,099_53,105,M,1.00,31.77,30.77,7.63,6.63,1.01,7.98,6.97,2.19,1.18,1.00,13.55,12.55,2.32,1.32,82.36,,
20211207,099_60,87,F,0.99,16.93,15.94,4.40,3.41,1.00,5.34,4.34,1.69,0.69,0.99,10.32,9.33,1.98,0.99,47.29,,
20211207,099_58,123,M,0.80,37.49,36.69,9.08,8.28,0.79,12.25,11.46,2.95,2.16,0.80,16.82,16.02,2.80,2.00,107.64,,
20211207,099_59,87,F,0.79,14.21,13.42,3.88,3.09,0.78,2.34,1.56,0.98,0.20,0.81,9.74,8.93,1.73,0.92,34.95,,
20211208,054_94,94,M,1.00,16.67,15.67,4.53,3.53,0.99,4.22,3.23,1.78,0.79,1.03,10.37,9.34,2.73,1.70,47.22,,
20211208,054_58,97,M,0.98,18.73,17.75,4.79,3.81,1.02,2.12,1.10,1.20,0.18,0.99,12.34,11.35,3.50,2.51,44.11,,
20211208,054_93,95,F,1.00,15.34,14.34,4.18,3.18,0.98,3.33,2.35,1.47,0.49,1.02,10.70,9.68,3.36,2.34,43.52,,
20211208,054_76,129,F,0.98,30.46,29.48,7.37,6.39,0.97,8.15,7.18,2.37,1.40,0.97,22.09,21.12,4.80,3.83,124.59,,
20211208,054_81,94,M,1.03,13.67,12.64,3.84,2.81,0.99,5.19,4.20,2.06,1.07,1.03,9.75,8.72,2.54,1.51,41.19,,
20211208,054_52,180,F,1.01,23.53,22.52,5.73,4.72,1.04,4.75,3.71,1.55,0.51,0.98,15.00,14.02,3.68,2.70,79.40,,
20211208,054_86,89,F,1.02,13.95,12.93,3.88,2.86,1.03,3.15,2.12,1.41,0.38,1.00,8.76,7.76,2.52,1.52,39.68,,
20211208,054_57,64,M,1.02,5.58,4.56,1.94,0.92,0.99,1.21,0.22,1.01,0.02,0.99,3.31,2.32,1.34,0.35,11.39,,
20211208,054_98,102,F,0.99,19.54,18.55,4.95,3.96,1.01,4.80,3.79,1.73,0.72,1.00,9.97,8.97,2.18,1.18,60.58,,
20211208,054_64,101,F,1.01,17.35,16.34,4.65,3.64,0.99,4.36,3.37,1.64,0.65,0.99,9.10,8.11,1.95,0.96,44.03,,
20211208,054_82,74,M,1.00,7.66,6.66,2.48,1.48,1.02,1.72,0.70,1.16,0.14,1.00,4.03,3.03,1.45,0.45,18.17,,
20211208,054_80,96,M,1.01,13.52,12.51,3.82,2.81,1.02,3.28,2.26,1.51,0.49,1.03,6.74,5.71,1.78,0.75,45.12,,
20211208,054_55,101,F,1.03,18.98,17.95,5.16,4.13,1.02,4.67,3.65,1.78,0.76,1.01,7.64,6.63,2.10,1.09,46.06,,
20211208,054_90,89,M,1.02,12.97,11.95,3.56,2.54,1.00,3.92,2.92,1.65,0.65,1.04,6.84,5.80,1.75,0.71,37.31,,end of page 26
20211209,054_75,125,F,0.81,32.05,31.24,8.24,7.43,0.78,11.53,10.75,3.44,2.66,0.80,17.20,16.40,3.28,2.48,118.49,,
20211209,054_91,137,F,0.82,39.45,38.63,9.51,8.69,0.84,13.02,12.18,3.31,2.47,0.82,23.30,22.48,4.08,3.26,163.47,,
20211210,054_73,81,M,0.81,9.30,8.49,2.78,1.97,0.80,1.37,0.57,0.90,0.10,0.79,4.52,3.73,1.40,0.61,24.77,,
20211210,054_92,87,M,0.83,11.21,10.38,3.13,2.30,0.79,3.34,2.55,1.38,0.59,0.81,5.82,5.01,1.48,0.67,35.00,,
20211210,103_64,106,M,0.79,22.49,21.70,6.01,5.22,0.83,10.44,9.61,3.44,2.61,0.81,10.96,10.15,2.38,1.57,55.36,polychaetes,
20211210,103_59,110,F,0.79,19.88,19.09,5.41,4.62,0.78,9.21,8.43,2.47,1.69,0.81,10.82,10.01,2.20,1.39,61.04,polychaetes,
20211210,103_55,108,M,0.79,21.89,21.10,5.53,4.74,0.82,16.57,15.75,4.74,3.92,0.80,12.11,11.31,2.24,1.44,59.52,polychaetes,
20211210,054_60,89,F,0.79,12.15,11.36,3.43,2.64,0.80,2.01,1.21,1.03,0.23,0.81,6.45,5.64,1.73,0.92,33.67,,
20211210,103_75,110,M,0.80,22.01,21.21,5.18,4.38,0.81,7.68,6.87,2.24,1.43,0.80,11.25,10.45,2.03,1.23,72.50,polychaetes,
20211210,103_62,107,M,0.82,21.62,20.80,4.95,4.13,0.79,12.86,12.07,3.78,2.99,0.82,10.67,9.85,2.19,1.37,54.45,polychaetes,
20211210,054_56,98,F,0.80,13.85,13.05,3.62,2.82,0.80,6.93,6.13,2.11,1.31,0.79,8.16,7.37,1.95,1.16,41.87,,
20211210,054_68,130,M,0.79,35.71,34.92,8.28,7.49,0.81,10.26,9.45,2.75,1.94,0.79,15.58,14.79,2.60,1.81,167.49,polychaetes,
20211210,054_100,98,M,0.81,17.01,16.20,4.52,3.71,0.80,3.88,3.08,1.52,0.72,0.81,7.85,7.04,1.88,1.07,46.29,,
20211210,054_84,98,M,0.80,18.85,18.05,5.04,4.24,0.80,2.67,1.87,1.15,0.35,0.89,9.06,8.17,2.08,1.19,51.40,,
20211210,054_66,98,M,0.82,17.54,16.72,4.63,3.81,0.80,5.33,4.53,1.86,1.06,0.78,9.00,8.22,1.82,1.04,46.09,,
20211210,103_81,126,M,0.81,32.78,31.97,7.84,7.03,0.81,15.81,15.00,4.42,3.61,0.82,15.07,14.25,2.51,1.69,95.34,polychaetes,
20211210,054_87,94,M,0.82,14.83,14.01,3.88,3.06,0.80,4.02,3.22,1.50,0.70,0.80,8.09,7.29,1.60,0.80,38.14,,
20211210,103_87,100,M,0.81,14.48,13.67,3.66,2.85,0.81,4.19,3.38,1.47,0.66,0.81,7.22,6.41,1.55,0.74,58.71,polychaetes,
20211210,103_79,110,F,0.81,21.06,20.25,4.89,4.08,0.80,15.74,14.94,4.10,3.30,0.80,11.55,10.75,2.03,1.23,55.98,polychaetes,
20211213,088_53,112,F,0.81,27.05,26.24,7.40,6.59,0.81,5.66,4.85,1.72,0.91,0.80,9.57,8.77,2.23,1.43,86.47,,
20211213,099_67,110,F,0.81,25.14,24.33,6.39,5.58,0.80,8.10,7.30,2.26,1.46,0.82,10.80,9.98,2.55,1.73,75.53,,
20211213,099_54,125,M,0.81,36.05,35.24,10.09,9.28,0.80,6.81,6.01,1.96,1.16,0.79,14.61,13.82,2.85,2.06,112.23,,
20211213,099_72,125,M,0.80,33.69,32.89,9.48,8.68,0.81,10.60,9.79,3.18,2.37,0.81,12.27,11.46,2.52,1.71,84.43,,
20211213,099_61,86,F,0.79,12.89,12.10,3.52,2.73,0.81,2.02,1.21,0.99,0.18,0.78,6.27,5.49,1.61,0.83,42.53,,end of page 27
20211213,099_69,114,M,0.81,31.46,30.65,8.38,7.57,0.79,7.60,6.81,2.17,1.38,0.79,11.14,10.35,2.17,1.38,100.04,,
20211213,099_77,103,F,0.78,21.37,20.59,5.36,4.58,0.79,7.27,6.48,1.87,1.08,0.82,9.48,8.66,1.98,1.16,74.19,,
20211213,099_68,63,M,0.81,5.43,4.62,1.71,0.90,0.80,0.94,0.14,0.83,0.03,0.80,2.84,2.04,1.06,0.26,14.64,,
20211213,099_57,60,M,0.81,4.49,3.68,1.59,0.78,0.80,0.92,0.12,0.82,0.02,0.82,2.21,1.39,1.04,0.22,14.04,,
20211213,099_66,66,M,0.82,6.03,5.21,1.96,1.14,0.79,1.12,0.33,0.87,0.08,0.81,2.99,2.18,1.20,0.39,16.76,,
20211213,099_55,67,F,0.79,6.16,5.37,1.84,1.05,0.81,1.81,1.00,1.00,0.19,0.81,3.18,2.37,1.19,0.38,20.76,,
20211213,099_56,102,F,0.79,23.42,22.63,5.85,5.06,0.79,6.21,5.42,1.63,0.84,0.79,9.28,8.49,1.91,1.12,71.91,,
20211213,099_63,113,F,0.81,27.65,26.84,6.80,5.99,0.81,7.28,6.47,1.83,1.02,0.79,10.90,10.11,2.03,1.24,88.50,,
20211213,099_62,91,F,0.80,14.58,13.78,3.50,2.70,0.81,5.62,4.81,1.59,0.78,0.79,8.07,7.28,1.65,0.86,55.27,,
20211213,099_73,114,M,0.80,27.13,26.33,6.62,5.82,0.80,9.21,8.41,2.44,1.64,0.81,13.75,12.94,2.73,1.92,85.74,,
20211213,099_51,111,M,0.80,26.60,25.80,6.65,5.85,0.79,20.73,19.94,5.86,5.07,0.83,13.25,12.42,2.27,1.44,75.30,,
20211213,099_64,119,F,0.79,37.73,36.94,10.27,9.48,0.80,12.17,11.37,2.59,1.79,0.82,13.47,12.65,2.59,1.77,81.65,,
20211213,099_65,112,M,0.79,26.99,26.20,6.61,5.82,0.79,16.84,16.05,4.78,3.99,0.83,10.88,10.05,2.11,1.28,86.74,,
20211213,099_70,91,M,0.80,10.72,9.92,2.72,1.92,0.80,5.55,4.75,1.70,0.90,0.78,7.01,6.23,1.42,0.64,42.45,,
20211213,099_75,114,M,0.81,29.55,28.74,7.94,7.13,0.78,10.47,9.69,2.69,1.91,0.79,12.31,11.52,2.12,1.33,82.68,,
20211213,099_71,104,M,0.80,19.92,19.12,5.14,4.34,0.80,11.30,10.50,3.23,2.43,0.79,9.72,8.93,1.97,1.18,65.85,,
20211213,099_52,110,F,0.79,31.63,30.84,8.01,7.22,0.79,6.24,5.45,1.77,0.98,0.78,12.31,11.53,2.28,1.50,83.22,,
20211213,003_74,101,M,0.81,16.46,15.65,4.47,3.66,0.81,4.67,3.86,1.65,0.84,0.79,7.31,6.52,1.87,1.08,74.24,polychaetes,
20211213,003_94,60,M,0.82,4.23,3.41,1.53,0.71,0.80,1.07,0.27,0.86,0.06,0.80,2.02,1.22,0.97,0.17,12.73,,
20211213,003_97,79,F,0.80,8.07,7.27,2.48,1.68,0.80,1.12,0.32,0.87,0.07,0.83,3.44,2.61,1.21,0.38,23.86,,
20211213,003_87,71,F,0.80,6.86,6.06,2.23,1.43,0.78,1.13,0.35,0.86,0.08,0.81,3.13,2.32,1.17,0.36,21.14,,
20211213,003_55,135,M,0.81,35.70,34.89,9.37,8.56,0.80,12.43,11.63,3.70,2.90,0.79,14.85,14.06,2.61,1.82,243.25,polychaetes,
20211213,003_95,102,F,0.79,31.03,30.24,9.11,8.32,0.79,5.72,4.93,1.64,0.85,0.80,12.53,11.73,2.35,1.55,206.60,polychaetes,
20211213,003_52,71,M,0.80,6.55,5.75,1.83,1.03,0.80,1.62,0.82,0.99,0.19,0.81,2.61,1.80,1.14,0.33,16.19,,end of page 28
20211213,003_82,95,F,0.79,11.85,11.06,3.14,2.35,0.80,1.93,1.13,0.99,0.19,0.79,4.66,3.87,1.39,0.60,93.57,polychaetes,
20211213,003_83,98,F,0.79,14.19,13.40,3.73,2.94,0.80,2.77,1.97,1.13,0.33,0.81,6.17,5.36,1.52,0.71,111.11,polychaetes,
20211213,003_80,90,M,0.80,11.25,10.45,3.20,2.40,0.81,2.53,1.72,1.13,0.32,0.79,5.72,4.93,1.50,0.71,38.00,polychaetes,
20211213,003_100,105,F,0.80,17.99,17.19,4.64,3.84,0.79,3.55,2.76,1.23,0.44,0.80,8.35,7.55,1.80,1.00,109.90,polychaetes,
20211213,003_66,139,M,0.80,33.33,32.53,8.46,7.66,0.80,7.93,7.13,2.31,1.51,0.82,15.99,15.17,2.83,2.01,249.17,,
20211213,003_81,113,M,0.80,22.89,22.09,5.76,4.96,0.81,2.76,1.95,1.07,0.26,0.83,10.01,9.18,2.01,1.18,123.21,polychaetes,
20211213,003_76,122,M,0.81,24.61,23.80,6.16,5.35,0.80,5.83,5.03,1.75,0.95,0.82,11.70,10.88,2.13,1.31,211.70,polychaetes,
20211213,003_77,105,M,0.81,20.65,19.84,5.21,4.40,0.79,3.94,3.15,1.39,0.60,0.80,7.77,6.97,1.77,0.97,76.03,polychaetes,
20211213,003_73,77,M,0.82,6.36,5.54,2.02,1.20,0.80,1.41,0.61,0.88,0.08,0.79,2.98,2.19,1.10,0.31,19.22,,
20211213,003_72,73,M,0.80,6.33,5.53,2.08,1.28,0.82,1.36,0.54,0.92,0.10,0.81,2.89,2.08,1.09,0.28,17.96,,
20211213,003_70,70,M,0.81,5.46,4.65,1.79,0.98,0.80,1.16,0.36,0.85,0.05,0.82,3.28,2.46,1.10,0.28,17.94,,
20211213,003_67,70,M,0.80,6.06,5.26,1.92,1.12,0.79,1.49,0.70,0.94,0.15,0.81,2.35,1.54,1.04,0.23,17.37,,
20211213,003_85,72,M,0.80,6.78,5.98,2.15,1.35,0.80,1.84,1.04,1.04,0.24,0.83,3.27,2.44,1.22,0.39,18.15,,
20211213,003_75,146,F,0.81,48.97,48.16,11.42,10.61,0.81,13.20,12.39,2.74,1.93,0.83,21.43,20.60,3.22,2.39,302.73,polychaetes,
20211213,003_69,70,M,0.80,5.51,4.71,1.78,0.98,0.82,1.32,0.50,0.92,0.10,0.83,2.50,1.67,1.05,0.22,22.05,,
20211213,003_63,105,M,0.80,15.64,14.84,3.82,3.02,0.81,3.72,2.91,1.30,0.49,0.82,6.64,5.82,1.56,0.74,102.00,polychaetes,
20211213,003_79,70,M,0.80,5.46,4.66,1.79,0.99,0.84,1.33,0.49,0.94,0.10,0.81,3.13,2.32,1.16,0.35,14.44,,
20211213,003_84,102,M,0.82,17.35,16.53,4.36,3.54,0.81,1.80,0.99,0.94,0.13,0.79,7.12,6.33,1.55,0.76,84.52,polychaetes,
20211213,003_59,108,M,0.81,21.13,20.32,5.59,4.78,0.82,6.67,5.85,2.10,1.28,0.81,8.95,8.14,1.88,1.07,98.53,polychaetes,
20211213,003_68,78,M,0.80,7.76,6.96,2.31,1.51,0.80,1.03,0.23,0.84,0.04,0.81,3.43,2.62,1.20,0.39,22.98,,
20211213,003_71,124,M,0.80,33.76,32.96,8.48,7.68,0.80,4.97,4.17,1.33,0.53,0.81,12.26,11.45,2.38,1.57,188.31,polychaetes,
20211214,003_53,86,F,0.80,6.43,5.63,2.04,1.24,0.82,1.66,0.84,0.98,0.16,0.81,3.60,2.79,1.21,0.40,65.72,,
20211214,003_61,98,F,0.80,13.89,13.09,3.86,3.06,0.82,1.93,1.11,1.00,0.18,0.81,5.88,5.07,1.55,0.74,88.93,,
20211214,003_57,86,M,0.79,10.48,9.69,3.13,2.34,0.79,1.14,0.35,0.85,0.06,0.80,3.35,2.55,1.27,0.47,55.81,,end of page 29
20211214,003_56,72,M,0.80,5.94,5.14,2.04,1.24,0.80,1.88,1.08,1.04,0.24,0.79,2.89,2.10,1.12,0.33,17.22,,
20211214,003_64,77,F,0.80,6.85,6.05,2.23,1.43,0.80,1.65,0.85,1.00,0.20,0.78,2.88,2.10,1.21,0.43,25.97,,
20211214,003_96,79,F,0.81,6.71,5.90,2.19,1.38,0.80,2.06,1.26,1.05,0.25,0.78,3.02,2.24,1.11,0.33,21.09,,
20211214,003_65,83,F,0.80,8.04,7.24,2.44,1.64,0.82,1.19,0.37,0.82,0.00,0.81,3.17,2.36,1.22,0.41,30.15,,
20211214,003_91,75,F,0.80,6.02,5.22,2.07,1.27,0.81,1.28,0.47,0.92,0.11,0.79,2.07,1.28,1.01,0.22,17.15,,
20211214,003_60,72,M,0.79,5.02,4.23,1.79,1.00,0.79,1.06,0.27,0.83,0.04,0.79,2.24,1.45,1.07,0.28,16.19,,
20211214,003_89,141,F,0.80,37.30,36.50,10.55,9.75,0.79,8.90,8.11,1.88,1.09,0.79,16.83,16.04,2.91,2.12,251.82,,
20211214,003_99,130,F,0.79,35.57,34.78,11.10,10.31,0.80,22.43,21.63,6.08,5.28,0.82,13.57,12.75,2.63,1.81,252.19,polychaetes,
20211214,003_78,78,F,0.79,7.12,6.33,2.17,1.38,0.81,2.21,1.40,1.11,0.30,0.80,2.75,1.95,1.15,0.35,21.95,,
20211214,003_93,71,F,0.79,5.70,4.91,1.97,1.18,0.79,1.36,0.57,0.91,0.12,0.82,2.51,1.69,1.17,0.35,15.75,crushed shell,
20211214,003_58,132,F,0.79,38.66,37.87,11.18,10.39,0.80,5.08,4.28,1.51,0.71,0.81,12.45,11.64,2.38,1.57,215.64,,
