DateProcessed,ScallopID,ShellHt_mm,Sex,Mus_Boat1_g,Boat+WetMus_g,WetMus_g,Boat+DryMus_g,DryMus_g,Gon_Boat1_g,Boat+WetGon_g,WetGon_g,Boat+DryGon_g,DryGon_g,Man_Boat1_g,Boat+WetMan_g,WetMan_g,Boat+DryMan_g,DryMan_g,ShellWt_g,Notes
20211103,030_76,137,F,0.78,56.92,56.14,11.84,11.06,0.79,24.87,13.53,4.90,4.11,0.80,37.28,36.48,4.15,3.35,219.52,
20211103,030_70,131,M,0.80,36.41,35.61,8.01,7.21,0.79,14.32,20.92,3.60,2.81,0.77,18.03,17.26,3.10,2.33,212.58,
20211108,050_85,124,M,0.80,31.62,30.82,7.97,7.17,0.79,21.71,19.27,6.55,5.76,0.79,16.08,15.29,3.01,2.22,112.70,
20211108,050_78,120,M,0.78,28.27,27.49,7.53,6.75,0.81,20.06,7.31,6.11,5.30,0.81,14.62,13.81,2.52,1.71,79.23,
20211108,050_66,116,M,0.79,29.22,28.43,7.42,6.63,0.81,8.12,10.01,2.51,1.70,0.81,12.52,11.71,2.33,1.52,77.69,
20211108,050_76,106,M,0.80,19.92,19.12,5.64,4.84,0.79,10.82,19.02,3.31,2.52,0.79,10.85,10.06,1.91,1.12,57.55,
20211108,050_71,118,F,0.80,26.07,25.27,6.48,5.68,0.82,19.81,14.89,5.22,4.40,0.79,12.62,11.83,2.31,1.52,84.30,
20211108,050_75,108,M,0.79,22.21,21.42,5.43,4.64,0.80,15.71,31.20,4.30,3.50,0.80,13.14,12.34,2.13,1.33,61.56,END OF PAGE 15
20211108,050_77,125,F,0.84,36.20,35.36,10.88,10.04,0.79,32.00,15.28,8.39,7.60,0.80,17.43,16.63,3.36,2.56,114.58,
20211108,050_74,119,F,0.81,26.78,25.97,6.98,6.17,0.81,16.07,25.42,4.06,3.25,0.80,14.34,13.54,2.28,1.48,9376.00,
20211108,050_83,127,F,0.81,30.00,29.19,7.36,6.55,0.79,26.23,16.89,6.76,5.97,0.82,16.07,15.25,2.65,1.83,94.16,
20211108,050_73,119,M,0.82,26.78,25.96,6.36,5.54,0.80,17.68,19.27,5.22,4.42,0.82,14.25,13.43,2.29,1.47,79.28,
20211108,050_95,126,M,0.80,27.63,26.83,6.68,5.88,0.80,20.07,20.76,5.79,4.99,0.79,14.59,13.80,2.40,1.61,88.61,
20211108,050_57,124,M,0.81,28.61,27.80,6.70,5.89,0.78,21.56,17.03,5.79,5.01,0.79,14.51,13.72,2.35,1.56,91.93,
20211108,050_93,122,M,0.78,29.24,28.46,7.08,6.30,0.80,17.81,22.57,4.71,3.91,0.82,15.99,15.17,2.40,1.58,89.68,
20211108,050_61,121,F,0.81,30.95,30.14,8.42,7.61,0.82,23.37,13.19,6.20,5.38,0.78,13.19,12.41,2.38,1.60,90.86,
20211108,050_65,103,F,0.79,19.77,18.98,5.33,4.54,0.80,14.01,12.50,3.80,3.00,0.79,10.15,9.36,1.92,1.13,58.63,
20211108,050_60,103,M,0.80,17.24,16.44,4.27,3.47,0.80,13.30,17.53,3.93,3.13,0.81,11.46,10.65,2.05,1.24,55.92,
20211108,050_59,125,F,0.78,30.38,29.60,7.93,7.15,0.79,18.33,15.41,4.57,3.78,0.78,13.58,12.80,2.71,1.93,104.80,
20211108,050_58,113,F,0.80,24.54,23.74,6.28,5.48,0.81,16.20,15.65,4.30,3.49,0.79,13.99,13.20,2.25,1.46,69.66,
20211108,050_62,114,M,0.80,26.44,25.64,6.54,5.74,0.80,16.46,16.35,4.69,3.89,0.81,14.33,13.52,2.24,1.43,75.14,
20211108,050_84,114,F,0.81,25.90,25.09,6.27,5.46,0.82,17.15,18.14,4.25,3.43,0.80,13.76,12.96,2.08,1.28,84.42,
20211108,050_54,122,M,0.81,28.41,27.60,6.78,5.97,0.79,18.96,24.38,5.26,4.47,0.80,14.01,13.21,2.21,1.41,83.14,
20211108,050_64,118,F,0.81,29.77,28.96,7.72,6.91,0.79,25.17,19.51,6.37,5.58,0.82,13.27,12.45,2.26,1.44,84.67,
20211108,050_63,122,M,0.79,34.67,33.88,8.93,8.14,0.80,20.30,12.35,5.70,4.90,0.79,16.77,15.98,2.59,1.80,90.00,
20211108,050_56,129,F,0.80,31.35,30.55,8.21,7.41,0.80,13.15,17.67,3.09,2.29,0.81,16.55,15.74,2.52,1.71,94.10,
20211108,050_68,120,M,0.81,33.72,32.91,8.43,7.62,0.80,18.47,4.48,5.18,4.38,0.80,16.88,16.08,2.71,1.91,97.28,
20211110,030_96,127,M,0.80,39.42,38.62,8.78,7.98,0.81,5.28,7.42,1.14,0.33,0.78,18.14,17.36,2.76,1.98,191.73,
20211110,030_95,127,F,0.82,32.24,31.42,7.56,6.74,0.80,8.23,3.97,1.95,1.15,0.79,16.71,15.92,2.86,2.07,160.07,
20211110,030_74,122,F,0.81,32.12,31.31,6.82,6.01,0.79,4.77,14.72,1.22,0.43,0.79,15.51,14.72,2.53,1.74,182.86,
20211110,030_67,130,F,0.79,35.64,34.85,7.92,7.13,0.80,15.51,10.26,3.83,3.03,0.80,19.57,18.77,2.89,2.09,195.34,
20211110,030_62,124,F,0.81,29.79,28.98,6.72,5.91,0.81,11.06,5.81,2.27,1.46,0.79,14.42,13.63,2.54,1.75,144.01,END OF PAGE 16
20211110,030_98,91,M,0.81,15.86,15.05,3.87,3.06,0.80,6.62,7.48,1.87,1.07,,,0.00,,0.00,,
20211110,030_73,111,F,0.80,25.50,24.70,5.50,4.70,0.79,8.28,11.05,1.81,1.02,,,0.00,,0.00,,
20211110,030_87,13,M,0.80,30.90,30.10,6.30,5.50,0.78,11.84,7.10,2.65,1.87,,,0.00,,0.00,,
20211110,030_68,131,M,0.80,47.72,46.92,10.57,9.77,0.80,7.88,8.07,1.30,0.50,,,0.00,,0.00,,
20211110,030_83,119,M,0.79,26.40,25.61,5.73,4.94,0.81,8.87,6.60,2.17,1.36,,,0.00,,0.00,,
20211110,030_80,131,F,0.80,37.45,36.65,8.26,7.46,0.82,7.41,8.50,1.60,0.78,,,0.00,,0.00,,
20211110,030_60,122,F,0.80,36.23,35.43,7.98,7.18,0.82,9.32,9.54,1.78,0.96,,,0.00,,0.00,,
20211110,030_63,119,M,0.79,29.63,28.84,6.22,5.43,0.79,10.36,6.00,2.61,1.82,,,0.00,,0.00,,
20211110,030_100,134,M,0.79,40.17,39.38,8.39,7.60,0.79,6.79,9.94,1.37,0.58,,,0.00,,0.00,,
20211110,030_77,113,M,0.82,27.14,26.32,5.35,4.53,0.78,10.73,9.00,2.54,1.76,,,0.00,,0.00,,
20211110,030_92,125,F,0.82,29.60,28.78,6.85,6.03,0.80,9.78,9.56,2.11,1.31,,,0.00,,0.00,,
20211110,030_58,111,M,0.80,25.36,24.56,5.16,4.36,0.79,10.36,12.10,2.41,1.62,,,0.00,,0.00,,
20211110,030_64,138,F,0.82,44.30,43.48,9.66,8.84,0.80,12.89,0.60,2.27,1.47,,,0.00,,0.00,,
20211110,030_72,84,M,0.80,10.94,10.14,2.52,1.72,0.80,1.40,1.65,0.86,0.06,,,0.00,,0.00,,
20211110,028_96,94,M,0.82,19.27,18.45,4.42,3.60,0.80,2.45,6.51,0.94,0.14,,,0.00,,0.00,,
20211110,028_63,104,M,0.80,23.36,22.56,5.42,4.62,0.78,7.31,6.91,2.20,1.42,,,0.00,,0.00,,
20211110,028_84,118,M,0.82,24.23,23.41,5.42,4.60,0.81,7.69,2.92,1.84,1.03,,,0.00,,0.00,,
20211110,028_88,74,M,0.81,8.68,7.87,2.45,1.64,0.81,3.73,6.44,1.51,0.70,,,0.00,,0.00,,
20211110,028_73,102,F,0.81,19.97,19.16,4.72,3.91,0.80,7.25,1.80,1.95,1.15,,,0.00,,0.00,,
20211110,028_89,100,F,0.80,20.90,20.10,5.04,4.24,0.79,2.60,2.06,1.03,0.24,,,0.00,,0.00,,
20211110,028_86,102,F,0.80,19.87,19.07,4.62,3.82,0.81,2.85,3.45,1.01,0.20,,,0.00,,0.00,,
20211110,028_100,89,F,0.82,13.32,12.50,3.28,2.46,0.80,4.26,3.62,1.45,0.65,,,0.00,,0.00,,
20211110,028_68,91,M,0.80,15.46,14.66,3.79,2.99,0.80,4.42,2.79,1.36,0.56,,,0.00,,0.00,,
20211110,028_58,97,M,0.81,18.49,17.68,4.40,3.59,0.79,3.59,-0.79,,-0.79,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
,,,,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,,
