DateProcessed,ScallopID,ShellHt_mm,Sex,Mus_Boat1_g,Boat+WetMus_g,WetMus_g,Mus_Boat2_g,Boat+DryMus_g,DryMus_g,Gon_Boat1_g,Boat+WetGon_g,WetGon_g,Gon_Boat2_g,Boat+DryGon_g,DryGon_g,Man_Boat1_g,Boat+WetMan_g,WetMan_g,Man_Boat2_g,Boat+DryMan_g,DryMan_g,ShellWt_g,Notes
20210323,097_03,106,M,0.86,23.27,22.41,,5.92,5.06,0.83,5.92,5.09,,1.89,1.06,0.89,10.73,9.84,,2.32,1.43,68.36,
20210323,050_20,104,M,0.98,23.42,22.44,,6.28,5.3,0.91,4.02,3.11,,1.49,0.58,0.98,11.65,10.67,,2.35,1.37,48.32,
20210323,028_23,119,M,0.86,44.1,43.24,,11.56,10.7,0.96,17.6,16.64,,5.2,4.24,0.96,17.65,16.69,,3.28,2.32,134.94,
20210323,070_37,104,F,0.93,24.51,23.58,,6.23,5.3,0.92,5.29,4.37,,1.48,0.56,0.86,13.15,12.29,,2.58,1.72,67.51,
20210323,017_24,99,M,0.88,21.31,20.43,,5.61,4.73,0.83,5.65,4.82,,1.75,0.92,0.89,8.89,8,,2.08,1.19,86.09,
20210323,097_01,141,F,0.85,52.39,51.54,,10.6,9.75,0.89,8.67,7.78,,1.84,0.95,0.94,22.2,21.26,,3.66,2.72,162.42,
20210323,003_02,71,M,0.97,9.47,8.5,,3.01,2.04,1.06,4.09,3.03,,1.79,0.73,0.91,3.57,2.66,,1.33,0.42,21.74,
20210323,070_38,111,F,1.08,21.17,20.09,,5.76,4.68,1.01,3.35,2.34,,1.29,0.28,1.06,10.26,9.2,,2.3,1.24,49.76,
20210323,054_09,101,M,0.89,21.75,20.86,,5.78,4.89,1.02,8.84,7.82,,2.91,1.89,0.92,9.34,8.42,,2.01,1.09,48.32,
20210323,028_26,83,M,0.98,12.77,11.79,,3.82,2.84,0.94,8.07,7.13,,2.69,1.75,0.99,4.73,3.74,,1.51,0.52,40.02,
20210323,017_48,81,F,0.96,12.11,11.15,,3.36,2.4,0.91,2.37,1.46,,1.13,0.22,0.82,5.52,4.7,,1.47,0.65,48.83,
20210323,097_15,93,F,0.89,18.83,17.94,,4.8,3.91,1.02,2.8,1.78,,1.19,0.17,0.86,7.8,6.94,,1.94,1.08,49.44,
20210323,097_06,127,F,0.96,45.47,44.51,,10.56,9.6,0.88,9.1,8.22,,1.94,1.06,0.9,16.83,15.93,,3.03,2.13,175.3,
20210323,097_08,127,F,0.86,43.74,42.88,,9.51,8.65,0.98,6.61,5.63,,1.68,0.7,0.89,17.66,16.77,,3.04,2.15,NA,shell pieces missing
20210323,054_22,86,M,0.9,11.19,10.29,,3.02,2.12,0.82,2.1,1.28,,1.02,0.2,0.93,5.23,4.3,,1.47,0.54,27.66,
20210323,082_07,111,M,0.99,32.21,31.22,,7.7,6.71,0.85,5.47,4.62,,1.45,0.6,0.91,12.66,11.75,,2.41,1.5,81.58,
20210323,003_49,83,M,0.88,12.32,11.44,,3.7,2.82,0.9,5.84,4.94,,2.11,1.21,0.84,5.22,4.38,,1.53,0.69,27.34,
20210323,050_24,113,F,0.82,27.8,26.98,,7.3,6.48,0.98,7.18,6.2,,1.97,0.99,0.96,12.34,11.38,,2.61,1.65,77.74,
20210323,066_12,122,F,0.88,33.15,32.27,,7.57,6.69,0.86,5.47,4.61,,1.42,0.56,0.88,14.14,13.26,,2.8,1.92,88.65,
20210323,003_47,61,M,0.95,6.24,5.29,,2.3,1.35,0.95,2.43,1.48,,1.21,0.26,0.94,2.63,1.69,,1.23,0.29,9.85,
20210323,099_19,89,F,0.95,16.59,15.64,,4.56,3.61,0.88,8.46,7.58,,2.31,1.43,0.9,7.65,6.75,,1.78,0.88,41.8,
20210323,003_31,61,M,0.89,6.24,5.35,,2.01,1.12,0.86,1.7,0.84,,1.01,0.15,0.89,2.68,1.79,,1.13,0.24,12.34,
20210323,003_36,79,F,0.87,12.12,11.25,,3.47,2.6,0.9,6.59,5.69,,2.01,1.11,0.9,5.21,4.31,,1.43,0.53,27.75,
20210323,050_48,114,M,0.86,30.6,29.74,,7.49,6.63,0.82,5.95,5.13,,1.59,0.77,0.82,15.48,14.66,,2.66,1.84,74.06,
20210323,028_37,121,M,0.89,44.16,43.27,,11.89,11,0.85,24.3,23.45,,6.64,5.79,0.83,13.28,12.45,,2.67,1.84,115.95,
20210323,070_08,94,M,0.82,16.53,15.71,,4.13,3.31,0.81,2.14,1.33,,0.99,0.18,0.82,6.11,5.29,,1.56,0.74,35.8,
20210323,097_14,113,F,0.8,30.45,29.65,,7.28,6.48,0.81,3.65,2.84,,1.17,0.36,0.82,10.31,9.49,,2.14,1.32,87.72,
20210323,097_16,125,F,0.8,39.69,38.89,,8.88,8.08,0.8,8.56,7.76,,1.83,1.03,0.79,15.97,15.18,,2.8,2.01,142.27,
20210323,003_27,103,M,0.8,19.98,19.18,,5.53,4.73,0.81,6.55,5.74,,2.11,1.3,0.79,7.37,6.58,,1.87,1.08,115.9,
20210323,003_15,65,F,0.79,5.93,5.14,,2.17,1.38,0.8,1.81,1.01,,0.96,0.16,0.8,2.24,1.44,,1.05,0.25,11.87,
20210824,003_39,58,M,0.8,4.6,3.8,,1.7,0.9,0.79,1.77,0.98,,1.06,0.27,0.79,2.16,1.37,,1.03,0.24,8.2,
20210824,050_49,116,M,0.82,29.62,28.8,,7.74,6.92,0.79,6.21,5.42,,1.76,0.97,0.79,12.87,12.08,,3.17,2.38,75.09,
20210824,003_29,62,F,0.79,5.54,4.75,,1.92,1.13,0.81,1.89,1.08,,1.05,0.24,0.81,2.65,1.84,,1.11,0.3,11.33,
20210824,028_50,93,M,0.8,15.65,14.85,,4.64,3.84,0.82,8.41,7.59,,2.88,2.06,0.79,7.39,6.6,,1.92,1.13,39.97,
20210824,003_18,60,M,0.81,4.61,3.8,,1.67,0.86,0.81,1.7,0.89,,1.03,0.22,0.81,2.8,1.99,,1.12,0.31,9.17,
20210824,099_23,113,M,0.8,34.42,33.62,,9.55,8.75,0.83,12.07,11.24,,3.7,2.87,0.8,17.39,16.59,,3.98,3.18,86.99,
20210824,076_17,94,F,0.8,12.75,11.95,,3.5,2.7,0.79,5.5,4.71,,1.83,1.04,0.79,6.12,5.33,,1.61,0.82,38.23,
20210824,028_22,90,F,0.83,15.68,14.85,,4.52,3.69,0.81,7.85,7.04,,2.42,1.61,0.79,7.16,6.37,,1.89,1.1,42.66,
20210824,066_45,105,M,0.8,23.37,22.57,,6.22,5.42,0.79,3.88,3.09,,1.25,0.46,0.81,13.03,12.22,,2.67,1.86,56.33,
20210824,003_14,129,M,0.79,41.45,40.66,,11.09,10.3,0.82,11.08,10.26,,3.28,2.46,0.8,15.84,15.04,,3.1,2.3,237.57,polychaetes
20210824,003_19,90,F,0.8,15.2,14.4,,4.51,3.71,0.79,6.61,5.82,,2.15,1.36,0.79,5.64,4.85,,1.75,0.96,35.3,
20210824,021_08,154,M,0.81,55.71,54.9,,13.06,12.25,0.81,18.71,17.9,,5.39,4.58,0.8,21.71,20.91,,4.31,3.51,286.4,
20210824,082_27,135,M,0.79,45.61,44.82,,11.39,10.6,0.81,8.92,8.11,,1.8,0.99,0.78,21.99,21.21,,3.91,3.13,164.79,
20210824,028_27,80,M,0.78,10.6,9.82,,3.24,2.46,0.82,6.16,5.34,,2.33,1.51,0.79,5.72,4.93,,1.66,0.87,36.08,
20210824,003_43,62,F,0.79,5.14,4.35,,1.83,1.04,0.79,1.53,0.74,,0.96,0.17,0.8,2.59,1.79,,1.23,0.43,10.42,
20210824,054_35,76,M,0.79,7.13,6.34,,2.31,1.52,0.78,1.08,0.3,,0.85,0.07,0.8,4.76,3.96,,1.65,0.85,16.35,
20210824,028_29,89,F,0.8,14.53,13.73,,4.42,3.62,0.82,8.04,7.22,,2.53,1.71,0.81,6.95,6.14,,1.81,1,44.45,
20210824,003_24,61,M,0.82,5.47,4.65,,2.04,1.22,0.8,1.72,0.92,,1.07,0.27,0.81,2.52,1.71,,1.18,0.37,9.24,
20210824,003_20,62,M,0.79,4.76,3.97,,1.76,0.97,0.8,2.1,1.3,,1.12,0.32,0.81,2.28,1.47,,1.04,0.23,8.78,
20210824,066_40,127,F,0.81,40.84,40.03,,9.07,8.26,0.79,4.59,3.8,,1.18,0.39,0.79,16.89,16.1,,2.83,2.04,NA,extreme polychaetes
20210824,082_18,116,M,0.79,36.53,35.74,,9.36,8.57,0.79,5.47,4.68,,1.45,0.66,0.8,15.17,14.37,,3.11,2.31,86.95,
20210824,050_21,110,F,0.82,27.2,26.38,,7.09,6.27,0.79,4,3.21,,1.2,0.41,0.81,12.98,12.17,,2.56,1.75,55.57,
20210824,082_30,117,F,0.79,32.62,31.83,,8.25,7.46,0.8,17.03,16.23,,4.23,3.43,0.8,13.92,13.12,,2.5,1.7,99.73,
20210824,003_23,59,M,0.79,4.71,3.92,,1.73,0.94,0.81,1.63,0.82,,0.99,0.18,0.83,2.41,1.58,,1.17,0.34,9.41,
20210824,070_27,91,F,0.8,14.76,13.96,,3.73,2.93,0.81,3.34,2.53,,1.13,0.32,0.79,6.1,5.31,,1.69,0.9,39.71,
20210824,050_17,116,M,0.8,28.37,27.57,,6.91,6.11,0.79,9.86,9.07,,2.18,1.39,0.79,13.2,12.41,,2.33,1.54,67.45,
20210824,028_32,92,F,0.81,17.74,16.93,,4.8,3.99,0.8,9.78,8.98,,2.75,1.95,0.81,8,7.19,,1.84,1.03,47.17,
20210824,028_28,87,F,0.79,12.73,11.94,,3.31,2.52,0.82,8.03,7.21,,2.26,1.44,0.82,5.37,4.55,,1.47,0.65,39.8,
20210824,028_45,98,M,0.79,17.54,16.75,,4.72,3.93,0.79,9.32,8.53,,2.76,1.97,0.81,8.05,7.24,,1.7,0.89,84.39,
20210824,017_16,135,F,0.8,57.06,56.26,,12.12,11.32,0.78,6.06,5.28,,1.45,0.67,0.79,18.95,18.16,,3.2,2.41,238.76,
20210824,003_12,81,F,0.79,11.55,10.76,,3.45,2.66,0.8,4.17,3.37,,1.57,0.77,0.8,5.3,4.5,,1.59,0.79,23.93,
20210824,003_05,95,M,0.9,16.62,15.72,,4.36,3.46,0.79,3.69,2.9,,1.4,0.61,0.8,7.03,6.23,,1.58,0.78,86.97,
20210824,050_43,111,F,0.79,27.34,26.55,,7.09,6.3,0.79,3.49,2.7,,1.14,0.35,0.8,12.78,11.98,,2.31,1.51,53.22,
20210824,003_08,59,M,0.79,5.14,4.35,,1.78,0.99,0.82,1.26,0.44,,0.91,0.09,0.79,2.61,1.82,,1.18,0.39,10.2,
20210824,003_11,62,M,0.81,5.72,4.91,,1.97,1.16,0.81,1.58,0.77,,0.98,0.17,0.8,2.51,1.71,,1.13,0.33,12.61,
20210901,003_21,82,F,0.79,12.69,11.9,,3.67,2.88,0.78,6.73,5.95,,2,1.22,0.79,5.28,4.49,,1.39,0.6,25.07,
20210901,028_42,118,F,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,111.16,"tissues decayed, smelled like death and destruction"
20210901,017_13,111,M,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,114.78,"tissues decayed, smelled like death and destruction"
20210901,003_09,93,M,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,73.99,"tissues decayed, smelled like death and destruction"
20210901,003_42,139,M,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,262.18,"tissues decayed, smelled like death and destruction"
20210901,017_04,132,F,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,152.68,"tissues decayed, smelled like death and destruction"
20210901,050_31,114,F,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,68.46,"tissues decayed, smelled like death and destruction"
20210901,003_41,56,F,1.16,4.23,3.07,,1.71,0.55,1.09,1.58,0.49,,1.13,0.04,1.08,2.04,0.96,,1.27,0.19,8.99,
20210901,003_50,65,F,1.06,5.38,4.32,,1.92,0.86,1.09,2.12,1.03,,1.25,0.16,0.98,2.22,1.24,,1.17,0.19,9.72,
20210901,003_22,77,F,1.03,9.79,8.76,,2.91,1.88,1.07,4.6,3.53,,1.83,0.76,1.15,3.42,2.27,,1.52,0.37,22.97,
20210901,050_44,113,M,1.07,26.25,25.18,,6.69,5.62,1.07,5.82,4.75,,1.83,0.76,1.03,8.85,7.82,,2.42,1.39,55.95,
20210901,003_06,92,F,1.01,16.62,15.61,,4.71,3.7,1.15,8,6.85,,2.39,1.24,1.3,5.1,3.8,,1.88,0.58,50.87,
20210901,040_01,121,F,0.98,3.91,2.93,,7.46,6.48,0.98,30.3,29.32,,6.45,5.47,1.01,11.77,10.76,,2.54,1.53,94.15,
20210901,050_42,111,F,1.01,28.88,27.87,,7.89,6.88,1.03,5.02,3.99,,1.62,0.59,1.04,12.39,11.35,,2.74,1.7,55.19,
20210901,003_34,99,M,0.98,19.77,18.79,,5.8,4.82,1.03,9.58,8.55,,3.29,2.26,1.04,10.15,9.11,,2.51,1.47,87.15,
20210901,050_32,109,F,1.3,23.83,22.53,,6.85,5.55,1.05,4.19,3.14,,1.6,0.55,1.15,12.58,11.43,,2.95,1.8,55.36,
20210901,050_16,114,M,1.01,27.51,26.5,,7.27,6.26,1.25,5.81,4.56,,1.9,0.65,1.07,16.09,15.02,,3.6,2.53,64.52,
20210901,028_36,125,F,1.25,45.89,44.64,,12.31,11.06,1.15,21.94,20.79,,5.6,4.45,1.07,22.59,21.52,,3.8,2.73,120.59,
20210901,070_09,103,M,1.16,24.24,23.08,,6.43,5.27,1.04,6.33,5.29,,1.82,0.78,1,13.43,12.43,,2.67,1.67,56.17,
20210902,017_09,105,F,1.2,21.45,20.25,,5.67,4.47,1.18,7.91,6.73,,2.27,1.09,1.55,9.28,7.73,,2.43,0.88,128.61,
20210902,082_16,143,M,1.31,65.59,64.28,,16.05,14.74,1.21,10.43,9.22,,2.52,1.31,1.02,19.33,18.31,,3.92,2.9,174.52,
20210902,070_46,117,M,1.17,34.52,33.35,,9.03,7.86,1.04,4.27,3.23,,1.42,0.38,1.04,11.22,10.18,,2.47,1.43,83.31,
20210902,082_12,145,M,1.28,64.9,63.62,,16.46,15.18,1.1,5.28,4.18,,1.67,0.57,1.03,23.41,22.38,,4.26,3.23,189.77,
20210902,054_48,85,F,1.01,10.02,9.01,,3.03,2.02,1.23,4.39,3.16,,1.78,0.55,1.07,4.96,3.89,,1.6,0.53,25.08,
20210902,028_18,83,F,1.02,13.7,12.68,,4.08,3.06,1.21,8.87,7.66,,2.92,1.71,1.07,6.82,5.75,,2.01,0.94,48.63,
20210902,028_35,121,F,1.05,39.91,38.86,,10.7,9.65,1.12,18.77,17.65,,4.65,3.53,1.02,12.63,11.61,,2.67,1.65,150.53,
20210902,070_26,93,F,1.04,15.09,14.05,,4.3,3.26,1.29,2.68,1.39,,1.41,0.12,1,7.47,6.47,,2.12,1.12,37.86,
20210902,070_07,102,F,1,26.59,25.59,,7.01,6.01,1.02,4.41,3.39,,1.46,0.44,1.04,10.08,9.04,,2.44,1.4,48.84,
20210902,070_45,111,M,1.02,25.61,24.59,,6.51,5.49,1.03,3.37,2.34,,1.37,0.34,1.04,10.22,9.18,,2.68,1.64,61.11,
20210902,028_14,83,M,1.16,14.33,13.17,,4.21,3.05,1.17,6.66,5.49,,2.53,1.36,1.01,6.03,5.02,,2.04,1.03,39.84,
20210902,028_49,90,F,1.01,15.62,14.61,,4.53,3.52,1.01,7.06,6.05,,2.25,1.24,1,6.95,5.95,,1.81,0.81,44.34,
20210902,097_11,97,F,1.09,21,19.91,,5.42,4.33,1.32,5.85,4.53,,1.94,0.62,1.26,7.89,6.63,,2.21,0.95,55.89,
20210902,028_34,88,F,1.15,13.7,12.55,,4.03,2.88,1.11,8.08,6.97,,2.54,1.43,1.03,7.26,6.23,,1.79,0.76,33.55,
20210902,003_37,77,M,1.13,10.38,9.25,,3.08,1.95,1.29,6.17,4.88,,2.34,1.05,1.13,4.79,3.66,,1.59,0.46,35.47,
20210902,070_16,91,M,1.24,14.62,13.38,,4.28,3.04,1.08,3.18,2.1,,1.45,0.37,1.2,6.81,5.61,,2.02,0.82,34.05,
20210902,070_01,83,F,1.34,14.1,12.76,,3.99,2.65,1.29,3.79,2.5,,1.49,0.2,1.15,7.25,6.1,,1.79,0.64,29.87,
20210902,028_13,93,F,1.55,15.29,13.74,,4.7,3.15,1.22,10.9,9.68,,3.29,2.07,1.07,7.47,6.4,,1.94,0.87,50.42,
20210902,040_18,106,M,0.8,25.89,25.09,,7.29,6.49,0.79,9.28,8.49,,2.76,1.97,0.8,12.05,11.25,,2.39,1.59,83.2,
20210902,070_31,98,F,0.81,17.68,16.87,,4.81,4,0.8,3.29,2.49,,1.25,0.45,0.8,9.48,8.68,,2.3,1.5,48.15,
20210902,070_20,106,F,0.81,23.02,22.21,,6.01,5.2,0.82,4.54,3.72,,1.32,0.5,0.79,11.16,10.37,,2.12,1.33,64.82,
20210902,082_01,143,F,0.8,56.39,55.59,,11.88,11.08,0.78,12.33,11.55,,1.95,1.17,0.79,23.9,23.11,,4.09,3.3,168.87,
20210902,028_46,124,M,0.8,46.28,45.48,,12.3,11.5,0.82,25.07,24.25,,6.93,6.11,0.8,17.32,16.52,,3.07,2.27,156.53,
20210902,017_44,108,F,0.8,27.1,26.3,,6.74,5.94,0.81,4.64,3.83,,1.37,0.56,0.82,10.6,9.78,,2.13,1.31,100.87,
20210902,070_12,109,F,0.8,27.34,26.54,,6.81,6.01,0.78,4.04,3.26,,1.22,0.44,0.79,9.31,8.52,,2.03,1.24,61.97,
20210902,099_01,118,F,0.79,40.52,39.73,,10.52,9.73,0.78,9.43,8.65,,2.17,1.39,0.8,13.32,12.52,,2.53,1.73,100.35,
20210902,003_25,66,M,0.8,6.63,5.83,,2.11,1.31,0.8,1.77,0.97,,0.98,0.18,0.81,2.91,2.1,,1.07,0.26,13.8,
20210902,070_36,90,M,0.81,13.2,12.39,,3.62,2.81,0.79,2.43,1.64,,1,0.21,0.79,7.06,6.27,,1.65,0.86,34.39,
20210902,003_17,55,M,0.81,3.57,2.76,,1.39,0.58,0.8,1.43,0.63,,0.94,0.14,0.8,1.98,1.18,,1.01,0.21,6.74,
20210902,097_07,121,M,0.81,40.21,39.4,,9.59,8.78,0.79,7.79,7,,1.54,0.75,0.81,16.17,15.36,,2.77,1.96,123.58,
20210902,017_08,77,F,0.8,10.82,10.02,,3.03,2.23,0.79,3.31,2.52,,1.22,0.43,0.81,4.03,3.22,,1.26,0.45,32.98,
20210902,097_10,119,M,0.8,48.19,47.39,,11.41,10.61,0.8,7.24,6.44,,1.69,0.89,0.8,16,15.2,,2.87,2.07,126.08,
20210902,054_13,103,F,0.8,12.84,12.04,,2.95,2.15,0.79,5.36,4.57,,1.45,0.66,0.8,7.53,6.73,,1.52,0.72,59.83,
20210902,003_48,83,F,0.8,13.65,12.85,,4,3.2,0.79,5.68,4.89,,1.74,0.95,0.8,5.21,4.41,,1.48,0.68,29.89,
20210902,066_17,104,F,0.79,22.47,21.68,,5.68,4.89,0.8,2.43,1.63,,0.98,0.18,0.8,10.05,9.25,,1.9,1.1,65.36,
20210902,070_48,112,M,0.8,28.48,27.68,,7.29,6.49,0.8,4.04,3.24,,1.25,0.45,0.79,10.59,9.8,,2.15,1.36,74.29,
20210902,097_17,91,F,0.8,16.95,16.15,,4.47,3.67,0.82,5.12,4.3,,1.71,0.89,0.8,7.23,6.43,,1.78,0.98,47.4,
20210902,017_18,92,F,0.8,14.5,13.7,,4.17,3.37,0.8,3.95,3.15,,1.31,0.51,0.79,6.66,5.87,,1.59,0.8,64.73,
20210902,050_18,109,F,0.8,29.15,28.35,,8.15,7.35,0.78,4.4,3.62,,1.41,0.63,0.8,11.51,10.71,,2.38,1.58,56.28,
20210902,066_38,118,F,0.8,33.4,32.6,,8.49,7.69,0.8,6.65,5.85,,1.84,1.04,0.79,15.6,14.81,,2.88,2.09,79.26,
20210902,003_13,62,M,0.79,5.54,4.75,,2.03,1.24,0.79,1.35,0.56,,0.96,0.17,0.81,2.31,1.5,,1.11,0.3,9.88,
20210902,003_16,58,F,0.81,5.45,4.64,,2.01,1.2,0.8,1.52,0.72,,0.98,0.18,0.79,2.31,1.52,,1.09,0.3,8.51,
20210903,066_50,152,NA,1.02,64.45,63.43,,15.64,14.62,1.37,7.03,5.66,,2.1,0.73,1.22,27.41,26.19,,4.65,3.43,243.61,photo
20210903,040_12,140,M,1.12,59.47,58.35,,15.46,14.34,1.11,21.38,20.27,,6.15,5.04,1.15,22.45,21.3,,4.22,3.07,167.08,
20210903,082_02,144,M,1.02,54.61,53.59,,12.25,11.23,1.04,5.48,4.44,,1.65,0.61,1.14,22.35,21.21,,3.96,2.82,194.64,
20210903,021_11,139,M,1.05,55.67,54.62,,13.71,12.66,1.17,12.45,11.28,,3.71,2.54,1.01,20.3,19.29,,3.67,2.66,215.87,
20210903,099_36,124,M,0.98,52.79,51.81,,14.07,13.09,1.04,15.4,14.36,,3.57,2.53,1,19.4,18.4,,3.21,2.21,119.07,
20210903,066_23,150,F,1.06,57.04,55.98,,13.21,12.15,1.02,9.85,8.83,,2.23,1.21,1.01,24.87,23.86,,4.29,3.28,199.44,
20210903,066_27,148,M,1.05,52.1,51.05,,11.55,10.5,0.98,10.29,9.31,,2.23,1.25,1.02,23.44,22.42,,3.81,2.79,153.44,
20210903,082_06,139,F,1,55.72,54.72,,15.07,14.07,1.11,5.44,4.33,,1.61,0.5,0.99,20.23,19.24,,3.89,2.9,164.05,
20210903,021_14,140,F,1,48.44,47.44,,10.93,9.93,1.08,21.79,20.71,,5.41,4.33,1.03,22.18,21.15,,3.99,2.96,213.25,
20210903,021_07,142,M,1.05,59.07,58.02,,13.81,12.76,1.16,17.05,15.89,,4.35,3.19,1.01,23.05,22.04,,4.08,3.07,236.42,
20210903,066_19,157,F,0.98,69.82,68.84,,15.59,14.61,1.01,10.99,9.98,,2.08,1.07,1.05,31.4,30.35,,5.04,3.99,183.46,
20210903,082_10,133,M,1.03,50.94,49.91,,11.46,10.43,1.03,10.28,9.25,,1.76,0.73,1.02,22.45,21.43,,4.01,2.99,173.43,
20210903,028_24,87,M,0.81,15.75,14.94,,4.71,3.9,0.81,7.3,6.49,,2.53,1.72,0.81,5.85,5.04,,1.56,0.75,42.34,
20210903,054_10,81,M,0.8,9.86,9.06,,3.04,2.24,0.81,2.34,1.53,,1.11,0.3,0.79,5.47,4.68,,1.42,0.63,24.37,
20210903,028_19,77,M,0.8,10.96,10.16,,3.39,2.59,0.78,5.83,5.05,,2.01,1.23,0.78,4.41,3.63,,1.36,0.58,31.59,
20210903,028_38,85,F,0.78,16.09,15.31,,4.48,3.7,0.78,8.17,7.39,,2.16,1.38,0.8,6.05,5.25,,1.5,0.7,41.2,
20210903,054_47,78,F,0.78,8.14,7.36,,2.63,1.85,0.8,4.23,3.43,,1.49,0.69,0.78,4.82,4.04,,1.4,0.62,21.7,
20210903,050_10,109,M,0.8,29.54,28.74,,7.66,6.86,0.8,8.08,7.28,,2.31,1.51,0.81,12.12,11.31,,2.51,1.7,53.09,
20210903,099_06,114,M,0.81,41.62,40.81,,11.62,10.81,0.81,12.88,12.07,,3.58,2.77,0.79,13.68,12.89,,2.69,1.9,102.67,
20210903,040_23,90,M,0.8,13.98,13.18,,4.02,3.22,0.8,8.44,7.64,,2.86,2.06,0.8,7.13,6.33,,1.89,1.09,38.65,
20210903,070_34,114,F,0.81,25.96,25.15,,6.9,6.09,0.79,3.95,3.16,,1.18,0.39,0.8,12.39,11.59,,2.55,1.75,74.31,
20210903,050_03,114,M,0.79,28.91,28.12,,7.99,7.2,0.8,4.13,3.33,,1.4,0.6,0.79,12.99,12.2,,2.55,1.76,78.46,
20210903,040_27,110,M,0.8,24.05,23.25,,6.7,5.9,0.81,14.41,13.6,,4.47,3.66,0.8,11.54,10.74,,2.4,1.6,62.39,
20210903,070_40,108,M,0.8,24.91,24.11,,6.98,6.18,0.8,3.4,2.6,,1.14,0.34,0.8,10.06,9.26,,2.12,1.32,68.36,
20210903,050_29,114,M,0.81,29.15,28.34,,8.27,7.46,0.81,4.99,4.18,,1.69,0.88,0.8,12.94,12.14,,2.68,1.88,57.96,
20210903,050_50,117,F,0.81,30.5,29.69,,8.3,7.49,0.8,5.43,4.63,,1.36,0.56,0.81,15.72,14.91,,2.8,1.99,75.3,
20210903,076_36,93,F,0.81,13.44,12.63,,3.63,2.82,0.79,6.83,6.04,,2.08,1.29,0.81,12.33,11.52,,1.62,0.81,35.9,
20210903,021_18,124,F,0.81,21.66,20.85,,11.18,10.37,0.81,21.74,20.93,,6.49,5.68,0.81,14.55,13.74,,3.26,2.45,147.23,
20210903,040_24,133,M,0.8,42.13,41.33,,12.2,11.4,0.8,11.45,10.65,,3.6,2.8,0.8,15.47,14.67,,3.24,2.44,122.39,
20210903,082_05,141,M,0.81,41.67,40.86,,9.78,8.97,0.8,4.57,3.77,,1.4,0.6,0.8,21.8,21,,3.79,2.99,203.84,polychaetes
20210903,028_20,123,F,0.79,45.15,44.36,,13.29,12.5,0.8,29.11,28.31,,8.41,7.61,0.81,17.78,16.97,,3.29,2.48,165.57,
20210903,003_28,117,M,0.8,37.73,36.93,,10.8,10,0.8,13.7,12.9,,4.46,3.66,0.81,13,12.19,,2.62,1.81,189.75,
20210903,082_04,134,F,0.79,44.79,44,,11.54,10.75,0.81,7.21,6.4,,1.67,0.86,0.81,19.2,18.39,,3.76,2.95,194.76,
20210903,040_38,115,M,0.81,27.28,26.47,,7.85,7.04,0.81,12.19,11.38,,4.02,3.21,0.81,11.93,11.12,,2.86,2.05,80.34,
20210903,028_08,88,M,0.8,14.35,13.55,,4.62,3.82,0.81,7.34,6.53,,2.79,1.98,0.81,5.51,4.7,,1.66,0.85,42.22,
20210903,040_13,99,F,0.81,16.87,16.06,,4.83,4.02,0.81,10.19,9.38,,3.11,2.3,0.79,6.66,5.87,,1.8,1.01,43.28,
20210903,099_20,92,M,0.81,23.2,22.39,,6.54,5.73,0.81,6.81,6,,2.18,1.37,0.79,9.59,8.8,,2.15,1.36,66.22,
20210903,082_26,130,F,0.79,46.8,46.01,,12.53,11.74,0.79,7.54,6.75,,1.49,0.7,0.8,20.52,19.72,,3.62,2.82,175.16,
20210903,054_21,74,F,0.79,7.38,6.59,,2.48,1.69,0.79,1.24,0.45,,0.92,0.13,0.8,3.86,3.06,,1.33,0.53,18.51,
20210903,050_45,114,F,0.79,31.65,30.86,,8.88,8.09,0.81,5.03,4.22,,1.46,0.65,0.8,11.54,10.74,,2.45,1.65,63.13,
20210906,050_40,110,F,0.94,26.11,25.17,,6.64,5.7,0.86,3.65,2.79,,1.16,0.3,0.94,11.41,10.47,,2.34,1.4,54.97,
20210906,003_33,109,M,0.9,29.16,28.26,,7.74,6.84,0.92,12.24,11.32,,3.48,2.56,0.89,9.98,9.09,,1.97,1.08,125.28,
20210906,050_46,117,F,0.87,29.09,28.22,,7.34,6.47,0.99,4.3,3.31,,1.4,0.41,0.92,11.79,10.87,,2.5,1.58,75.14,
20210906,066_14,89,M,0.87,14.68,13.81,,3.86,2.99,0.83,3.47,2.64,,1.28,0.45,0.94,6.85,5.91,,1.58,0.64,35.77,
20210906,028_30,89,F,0.95,13.73,12.78,,3.86,2.91,0.91,8.4,7.49,,2.32,1.41,0.94,5.82,4.88,,1.59,0.65,53.14,
20210906,040_17,113,F,0.83,22.98,22.15,,5.85,5.02,0.89,15.46,14.57,,3.7,2.81,0.86,12.08,11.22,,2.11,1.25,74.08,
