41.407,13.624,92.366,13.104,232.32,82.234,81.5,1.1364,34.812,88.903
41.78,13.827,93.34,13.419,225.99,83.207,82.5,1.0191,34.976,86.928
41.979,13.916,94.302,13.627,223.2,84.169,83.5,0.89005,35.081,86.065
42.071,13.947,95.363,13.802,218.25,85.231,84.5,1.0865,35.138,84.239
42.157,13.982,96.302,13.876,216.83,86.17,85.5,1.2402,35.186,83.777
42.231,14.013,97.31,13.919,215,87.177,86.5,1.455,35.226,83.141
42.265,14.023,98.372,13.96,213.89,88.239,87.5,1.4531,35.247,82.743
42.274,14.021,99.354,13.99,213.13,89.222,88.5,1.2286,35.257,82.45
42.276,14.018,100.34,14.006,212.16,90.21,89.5,1.2705,35.261,82.07
42.281,14.017,101.43,14.008,212.28,91.293,90.5,1.2086,35.267,82.119
42.287,14.017,102.42,14.008,211.86,92.284,91.5,0.69926,35.272,81.957
42.286,14.017,103.4,14.008,210.61,93.271,92.5,1.0532,35.271,81.476
42.282,14.016,104.52,14.01,210.84,94.384,93.5,0.75777,35.268,81.56
42.278,14.013,104.98,14.011,210.2,94.845,94.5,0.25233,35.267,81.308
NaN,NaN,NaN,NaN,NaN,NaN,95.5,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,96.5,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,97.5,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,98.5,NaN,NaN,NaN
