Data,,,,,,,,,,,,
Time,Conductivity,Temperature,Pressure,Temperature,Dissolved O? concentration,Sea pressure,Depth,Salinity,Speed of sound,Specific conductivity,Dissolved O? saturation,Density anomaly
2021-10-05 05:54:34.625,0.013350075,15.2316087,10.13775918,15.5756,340.2607971,0.005259177,0.005216291,0.013047984,1466.768406,16.41079408,109.3942407,-0.924061228
2021-10-05 05:54:34.750,0.013357531,15.23048837,10.14665837,15.5756,340.260887,0.014158367,0.01404291,0.013051317,1466.764655,16.42039144,109.3942719,-0.923845058
2021-10-05 05:54:34.875,0.013639586,15.22940485,10.14032406,15.5756,340.2605348,0.00782406,0.007760258,0.013187902,1466.760947,16.7675475,109.3942497,-0.923602138
2021-10-05 05:54:35.000,0.014606034,15.2291366,10.13346124,15.5756,340.2594824,0.000961235,0.000953397,0.013659351,1466.760474,17.95574405,109.3942257,-0.923226861
2021-10-05 05:54:35.125,0.014049393,15.22979408,10.12970916,15.572,340.1985097,-0.002790835,-0.002768077,0.013387454,1466.762371,17.27117739,109.3660083,
2021-10-05 05:54:35.250,0.013229803,15.23048311,10.13261495,15.572,340.1993665,0.000114952,0.000114014,0.012989463,1466.764333,16.26337796,109.3660185,-0.923957786
2021-10-05 05:54:35.375,0.013665851,15.23028849,10.13574354,15.572,340.1989622,0.003243541,0.003217091,0.01320088,1466.763964,16.79948812,109.3660294,-0.923749132
2021-10-05 05:54:35.500,0.013019066,15.22904193,10.13833879,15.572,340.1996409,0.005838792,0.005791179,0.012887207,1466.759286,16.00486003,109.3660385,-0.923789164
2021-10-05 05:54:35.625,0.012379742,15.22753762,10.13892178,15.572,340.2002863,0.006421781,0.006369414,0.012578984,1466.753684,15.21945126,109.3660405,-0.923794799
2021-10-05 05:54:35.750,0.012706865,15.225865,10.14234934,15.572,340.1999984,0.009849337,0.00976902,0.012735816,1466.748108,15.62222545,109.3660525,-0.923400211
2021-10-05 05:54:35.875,0.01298892,15.22423445,10.14351387,15.572,340.1997299,0.011013869,0.010924055,0.012871424,1466.742615,15.96960411,109.3660566,-0.92303915
2021-10-05 05:54:36.000,0.013383797,15.2230352,10.13261013,15.572,340.1992157,0.000110131,0.000109233,0.013062198,1466.738495,16.45556024,109.3660184,-0.922757776
2021-10-05 05:54:36.125,0.013519308,15.22155191,10.13777942,15.5602,340.4383148,0.005279423,0.005236372,0.013127569,1466.733494,16.62275208,109.415266,-0.922455234
2021-10-05 05:54:36.250,0.014154746,15.21945321,10.13318878,15.5602,340.4376239,0.000688782,0.000683165,0.01343641,1466.726488,17.40491766,109.4152499,-0.921914735
2021-10-05 05:54:36.375,0.013413942,15.21739132,10.13349064,15.5602,340.4383763,0.00099064,0.000982562,0.013075416,1466.718875,16.49481103,109.415251,-0.921877275
