,Accession,EXPOCODE,Cruise_ID,Observation_type,Station_ID,Cast_number,Niskin_ID,Sample_ID,Date,Latitude,Longitude,Season,Pressure,Depth,Temperature,Salinity,Oxygen,Oxygen_flag,DIC,TALK,TALK_flag,pCO2_atm,ADT,SLA,SST,SST_hires,Chl,KD490
350,159428.0,33GG20150619,1,Niskin,55,1.0,7.0,550107.0,2015-06-30,39.3592,-72.567,summer,44.6,44.3,9.045,34.146,244.32,2.0,2104.5,2282.6,2,401.01,-0.10747216215124418,0.06557820953191218,21.05430206945097,20.723852347397983,0.271725337205394,0.04878402546125999
351,159428.0,33GG20150619,1,Niskin,55,1.0,9.0,550109.0,2015-06-30,39.3588,-72.567,summer,37.0,36.7,8.258,33.918,258.95,2.0,2094.2,2270.8,2,401.01,-0.10748754290735785,0.06558603329455806,21.054801059403584,20.724625618318967,0.271655930779764,0.04878586307013629
352,159428.0,33GG20150619,1,Niskin,55,1.0,12.0,550112.0,2015-06-30,39.3587,-72.5668,summer,29.3,29.0,10.35,34.185,275.32,2.0,2079.7,,9,401.01,-0.1075043780670191,0.06559199776901406,21.0554444782466,20.725021278414754,0.2716185880613608,0.04878658452989038
353,159428.0,33GG20150619,1,Niskin,55,1.0,13.0,550113.0,2015-06-30,39.3585,-72.567,summer,20.8,20.7,15.349,34.592,277.74,2.0,2038.1,2301.0,2,401.01,-0.10749912224506371,0.06559191542308933,21.05517686244889,20.725294570725154,0.27160443069832957,0.04878720158815773
354,159428.0,33GG20150619,1,Niskin,55,1.0,15.0,550115.0,2015-06-30,39.3582,-72.567,summer,13.5,13.4,19.463,33.842,251.07,2.0,2004.0,2267.7,2,401.01,-0.1075109816870924,0.06559793334905024,21.05556188940408,20.726039663586935,0.27155253730720924,0.048788530108106715
355,159428.0,33GG20150619,1,Niskin,55,1.0,17.0,550117.0,2015-06-30,39.3582,-72.5672,summer,2.9,2.8,21.399,32.978,235.53,6.0,1976.8,2223.9,2,401.01,-0.10749588639763383,0.06559326779013284,21.055045322614816,20.72588410677841,0.2715751597196179,0.0487882155253961
356,159428.0,33GG20150619,1,Niskin,56,1.0,1.0,560101.0,2015-07-01,39.1768,-72.3303,summer,718.4,711.7,4.715,34.998,246.15,2.0,2162.4,2312.3,2,401.01,-0.11450527323671272,0.08077440476899965,21.994009987687452,22.675090636041098,0.18546479882461273,0.042491143818228036
357,159428.0,33GG20150619,1,Niskin,56,1.0,3.0,560103.0,2015-07-01,39.1757,-72.3298,summer,485.5,481.3,5.94,35.048,210.0,2.0,2176.9,2313.8,2,401.01,-0.11451108514479752,0.08082232736947942,21.99395786731228,22.719207324610153,0.18545370891831364,0.042490104720173484
358,159428.0,33GG20150619,1,Niskin,56,1.0,5.0,560105.0,2015-07-01,39.1751,-72.3299,summer,433.3,429.6,8.065,35.123,156.77,2.0,2188.2,2320.9,2,401.01,-0.11451212697724046,0.08085372351468118,21.99355816356337,22.721733342374517,0.185512129235044,0.04249535070813035
359,159428.0,33GG20150619,1,Niskin,56,1.0,7.0,560107.0,2015-07-01,39.1738,-72.3301,summer,240.8,238.8,11.003,35.418,152.75,2.0,2173.6,2331.7,2,401.01,-0.11451409974075946,0.08092160697646009,21.99268855863748,22.6861928619903,0.1856298483764039,0.042505922321553875
360,159428.0,33GG20150619,1,Niskin,56,1.0,9.0,560109.0,2015-07-01,39.1733,-72.3303,summer,183.5,182.1,12.506,35.676,206.58,2.0,2143.6,2344.2,2,401.01,-0.1145142101268962,0.08094937516655666,21.992221286725602,22.68889233793591,0.18569132304875727,0.04251145577238177
361,159428.0,33GG20150619,1,Niskin,56,1.0,11.0,560111.0,2015-07-01,39.1725,-72.3304,summer,108.2,107.4,13.344,35.712,157.96,2.0,2158.6,2343.1,2,401.01,-0.1145153123176591,0.08099125777505745,21.99168251679803,22.69439125465351,0.18575466543818597,0.04251714481627947
362,159428.0,33GG20150619,1,Niskin,56,1.0,13.0,560113.0,2015-07-01,39.1722,-72.3303,summer,68.2,67.6,14.819,35.852,163.47,2.0,2144.2,2355.5,2,401.01,-0.11451668479013175,0.08100428732207082,21.99161663195164,22.69705268879615,0.18575867968693005,0.04251749020286521
363,159428.0,33GG20150619,1,Niskin,56,1.0,15.0,560115.0,2015-07-01,39.1722,-72.3303,summer,38.4,38.1,19.36,36.134,232.86,2.0,2087.9,2375.9,2,401.01,-0.11451668479013175,0.08100428732207082,21.99161663195164,22.69705268879615,0.18575867968693005,0.04251749020286521
364,159428.0,33GG20150619,1,Niskin,56,1.0,17.0,560117.0,2015-07-01,39.1723,-72.3303,summer,20.1,19.9,22.941,35.578,220.77,2.0,2036.1,2353.1,2,401.01,-0.11451646876023751,0.08099935250711071,21.991671808366583,22.696198778330235,0.1857527218257583,0.04251695658346122
365,159428.0,33GG20150619,1,Niskin,56,1.0,20.0,560120.0,2015-07-01,39.1723,-72.3302,summer,3.2,3.2,23.017,35.433,220.55,2.0,2029.7,2342.3,2,401.01,-0.11451700403276693,0.08099786669406792,21.99177347266222,22.696337337358138,0.18573870659803243,0.04251568683438014
366,159428.0,33GG20150619,1,Niskin,57,1.0,1.0,570101.0,2015-07-01,39.0821,-72.2252,summer,1422.4,1406.8,4.036,34.966,259.44,2.0,2163.0,2310.0,2,401.01,-0.11248643666661703,0.09680441775208844,22.25110574002671,23.242978421496076,0.17834153429461602,0.04169009183703459
367,159428.0,33GG20150619,1,Niskin,57,1.0,3.0,570103.0,2015-07-01,39.0813,-72.228,summer,1005.5,995.5,4.335,34.979,256.09,2.0,2162.9,2310.4,2,401.01,-0.11241938671392884,0.096891940770615,22.247348701453877,23.24969468370523,0.17829701339693627,0.041684409930637614
368,159428.0,33GG20150619,1,Niskin,57,1.0,5.0,570105.0,2015-07-01,39.0808,-72.23,summer,753.2,746.1,4.777,35.002,246.56,2.0,2167.9,2312.6,2,401.01,-0.11237458557408973,0.09694685850686027,22.24468572118043,23.260430545709895,0.18025059869551896,0.041845898052096514
369,159428.0,33GG20150619,1,Niskin,57,1.0,7.0,570107.0,2015-07-01,39.0802,-72.2328,summer,453.8,449.9,6.424,35.068,197.19,2.0,2182.1,2315.8,2,401.01,-0.11231691062071705,0.09701269214995273,22.24099908385304,23.25799981320763,0.1801584719405887,0.04183697061898842
370,159428.0,33GG20150619,1,Niskin,57,1.0,9.0,570109.0,2015-07-01,39.0796,-72.2345,summer,302.0,299.5,9.157,35.196,138.59,2.0,2195.3,2322.0,2,401.01,-0.11227693695730935,0.0970647197914642,22.238794552800016,23.274273379893962,0.18006551648200775,0.04182799875960607
371,159428.0,33GG20150619,1,Niskin,57,1.0,11.0,570111.0,2015-07-01,39.0793,-72.2365,summer,153.5,152.2,12.432,35.608,164.65,2.0,2166.5,2337.4,2,401.01,-0.11224059623984789,0.09709905797840886,22.23617942072261,23.27544064344282,0.18003592366575816,0.04182515038572862
372,159428.0,33GG20150619,1,Niskin,57,1.0,13.0,570113.0,2015-07-01,39.0791,-72.2377,summer,77.7,77.1,15.896,35.996,166.84,2.0,2146.8,2361.3,2,401.01,-0.11221912978886764,0.09711938758607076,22.234623434039385,23.27551214692871,0.18001749805853304,0.041823386370202525
373,159428.0,33GG20150619,1,Niskin,57,1.0,15.0,570115.0,2015-07-01,39.079,-72.2383,summer,60.4,60.0,16.806,36.011,183.62,2.0,2131.7,2365.8,2,401.01,-0.1122082332789145,0.09712954808635035,22.23385205038198,23.27541492518086,0.18000814541896157,0.04182249401196941
374,159428.0,33GG20150619,1,Niskin,57,1.0,17.0,570117.0,2015-07-01,39.0788,-72.2388,summer,38.6,38.3,20.787,36.198,240.36,2.0,2064.7,2377.6,2,401.01,-0.11219683159465861,0.09714457171051391,22.233212125438286,23.275440399406666,0.1799810360139808,0.04181989708566437
375,159428.0,33GG20150619,1,Niskin,57,1.0,20.0,570120.0,2015-07-01,39.0788,-72.2397,summer,27.0,26.8,22.884,35.576,220.5,6.0,2036.8,2344.8,6,401.01,-0.1121848558616294,0.09714953806541826,22.23203027491424,23.27520922733973,0.1799949811463336,0.041821252059746676
376,159428.0,33GG20150619,1,Niskin,57,1.0,22.0,570122.0,2015-07-01,39.0787,-72.2402,summer,2.5,2.5,22.78,35.458,222.88,2.0,2038.6,2349.6,2,401.01,-0.11217557508391203,0.09715826417937794,22.231391167131264,23.277689788372005,0.17998553651212096,0.04182035622858496
377,159428.0,33GG20150619,1,Niskin,58,1.0,1.0,580101.0,2015-07-01,39.2192,-73.6942,summer,33.7,33.5,6.221,32.971,248.39,2.0,2093.8,,9,401.01,-0.045760413189527414,0.06736235270548648,22.076308143785116,21.60206948757629,0.7258088744897074,0.08095687050588861
378,159428.0,33GG20150619,1,Niskin,58,1.0,3.0,580103.0,2015-07-01,39.2195,-73.6942,summer,27.0,26.8,6.872,32.882,277.54,2.0,2068.3,2210.0,6,401.01,-0.04576208693273167,0.0673518377000952,22.07594213236143,21.601686319319988,0.7258348152538803,0.08096000854768294
379,159428.0,33GG20150619,1,Niskin,58,1.0,5.0,580105.0,2015-07-01,39.2197,-73.6943,summer,24.9,24.8,7.173,32.779,252.19,2.0,2077.7,2205.2,2,401.01,-0.04576458533604188,0.06734263265335297,22.075703290523958,21.601732769328606,0.7258507476448316,0.08096155735414615
380,159428.0,33GG20150619,1,Niskin,58,1.0,7.0,580107.0,2015-07-01,39.22,-73.6947,summer,17.6,17.5,17.552,31.796,253.81,6.0,1937.9,2148.5,2,401.01,-0.04577230934690176,0.06732223874195865,22.075346520826532,21.5830137736615,0.7258705546667961,0.08096235679977133
381,159428.0,33GG20150619,1,Niskin,58,1.0,10.0,580110.0,2015-07-01,39.2202,-73.6947,summer,11.9,11.8,21.456,31.57,238.69,2.0,1909.0,2136.5,2,401.01,-0.045773366583691646,0.06731538592394655,22.075105499209204,21.582894141317194,0.7258867802840616,0.0809644001779677
382,159428.0,33GG20150619,1,Niskin,58,1.0,13.0,580113.0,2015-07-01,39.2203,-73.695,summer,2.8,2.8,21.559,31.578,237.26,2.0,1907.2,2134.2,2,401.01,-0.04577856898358693,0.06730434068594382,22.074992454242647,21.583421869139745,0.7258896295072256,0.08096352892506421
383,159428.0,33GG20150619,1,Niskin,59,1.0,1.0,590101.0,2015-07-01,39.1253,-73.93,summer,35.5,35.2,7.167,33.085,247.34,2.0,2090.1,2218.9,6,401.01,-0.055898058673318735,0.05602286779088147,22.233930788356364,22.155899753725258,0.7975070274055571,0.08864288288472776
384,159428.0,33GG20150619,1,Niskin,59,1.0,3.0,590103.0,2015-07-01,39.1253,-73.9302,summer,21.9,21.7,7.599,33.014,251.46,2.0,2083.7,2213.8,2,401.01,-0.05590574589323047,0.05601042791948936,22.233748133438198,22.135810534411,0.7973473716900357,0.08863309831585296
385,159428.0,33GG20150619,1,Niskin,59,1.0,6.0,590106.0,2015-07-01,39.1253,-73.9302,summer,19.4,19.2,9.73,32.699,268.62,6.0,2039.6,2200.6,2,401.01,-0.05590574589323047,0.05601042791948936,22.233748133438198,22.135810534411,0.7973473716900357,0.08863309831585296
386,159428.0,33GG20150619,1,Niskin,59,1.0,8.0,590108.0,2015-07-01,39.1254,-73.9302,summer,15.6,15.5,11.229,32.539,266.38,2.0,2023.0,2183.4,2,401.01,-0.05590550356502045,0.056010173380229865,22.233723225730092,22.1354786390014,0.7971494457821972,0.08861368057341865
387,159428.0,33GG20150619,1,Niskin,59,1.0,11.0,590111.0,2015-07-01,39.1253,-73.9302,summer,12.7,12.6,20.88,31.77,235.86,2.0,1914.6,2149.1,2,401.01,-0.05590574589323047,0.05601042791948936,22.233748133438198,22.135810534411,0.7973473716900357,0.08863309831585296
388,159428.0,33GG20150619,1,Niskin,59,1.0,13.0,590113.0,2015-07-01,39.1253,-73.9302,summer,3.6,3.6,21.982,31.799,235.98,2.0,1906.8,2148.1,2,401.01,-0.05590574589323047,0.05601042791948936,22.233748133438198,22.135810534411,0.7973473716900357,0.08863309831585296
389,159428.0,33GG20150619,1,Niskin,60,1.0,1.0,600101.0,2015-07-01,39.0037,-74.3365,summer,25.1,24.9,10.417,32.835,220.95,2.0,2067.7,2209.5,2,401.01,-0.08241386340670756,0.04010530251140939,22.50436631385923,22.374205393627633,0.8014910195552031,0.08575860178309248
390,159428.0,33GG20150619,1,Niskin,60,1.0,3.0,600103.0,2015-07-01,39.0038,-74.3368,summer,20.9,20.8,10.957,32.801,235.49,2.0,2057.9,2207.6,2,401.01,-0.08241443605791396,0.040103399777734174,22.504271791105847,22.374404763927846,0.8016891775918524,0.08577019400053486
391,159428.0,33GG20150619,1,Niskin,60,1.0,5.0,600105.0,2015-07-01,39.0038,-74.337,summer,17.6,17.4,15.16,32.617,262.53,2.0,1996.4,2201.2,2,401.01,-0.0824174878715047,0.04010171843390827,22.504266959333894,22.37467425213075,0.801746171777286,0.08577356313620882
392,159428.0,33GG20150619,1,Niskin,60,1.0,8.0,600108.0,2015-07-01,39.004,-74.3372,summer,14.7,14.6,21.37,32.038,247.99,2.0,1932.5,2174.4,2,401.01,-0.08241235873706254,0.04010130521247301,22.504084113830185,22.37447608053853,0.802036709977713,0.08579048734693677
393,159428.0,33GG20150619,1,Niskin,60,1.0,11.0,600111.0,2015-07-01,39.004,-74.3373,summer,10.4,10.3,22.134,32.127,242.75,2.0,1902.6,2173.7,2,401.01,-0.08241409533800838,0.040100348009421,22.504081500809637,22.3746106587343,0.8020680890480296,0.0857923416968528
394,159428.0,33GG20150619,1,Niskin,60,1.0,13.0,600113.0,2015-07-01,39.0042,-74.3374,summer,6.0,6.0,22.582,32.189,243.8,2.0,1902.4,2173.7,2,401.01,-0.08240781367388501,0.04010062950896011,22.50390435205141,22.374282032681197,0.8023268920528386,0.08580739462989692
395,159428.0,33GG20150619,1,Niskin,60,1.0,15.0,600115.0,2015-07-01,39.0042,-74.3375,summer,2.5,2.5,22.679,32.201,242.73,2.0,1903.8,2177.4,2,401.01,-0.08240911219552771,0.04009991313250213,22.503901911585874,22.374399116137653,0.8023565989494292,0.0858091497634801
396,159428.0,33GG20150619,1,Niskin,61,1.0,1.0,610101.0,2015-07-01,38.7178,-74.341,summer,30.5,30.3,8.302,33.21,227.39,2.0,2103.7,2227.8,2,401.01,-0.09023557950185328,0.042330515102796874,22.762263084118047,22.659061794969194,0.4816734279415051,0.06553714489017395
397,159428.0,33GG20150619,1,Niskin,61,1.0,3.0,610103.0,2015-07-01,38.718,-74.3415,summer,22.8,22.6,8.274,33.187,227.66,2.0,2104.4,2228.3,2,401.01,-0.090239270160201,0.04232467977050635,22.762158382589664,22.658824995427835,0.4816426008013421,0.06553639522268612
398,159428.0,33GG20150619,1,Niskin,61,1.0,5.0,610105.0,2015-07-01,38.718,-74.342,summer,18.1,17.9,8.787,33.123,241.32,2.0,2085.9,2225.0,2,401.01,-0.09024540797154854,0.04232024865381129,22.76213360419514,22.657544285853337,0.4816027836077922,0.0655341971015379
399,159428.0,33GG20150619,1,Niskin,61,1.0,7.0,610107.0,2015-07-01,38.7182,-74.3423,summer,12.3,12.2,17.018,32.885,265.43,2.0,1990.9,2205.6,2,401.01,-0.09024648446180224,0.04231623241369572,22.762036936549258,22.657338908913665,0.4815876017864505,0.06553438347653172
400,159428.0,33GG20150619,1,Niskin,61,1.0,9.0,610109.0,2015-07-01,38.7185,-74.3427,summer,6.9,6.8,22.469,32.323,234.48,2.0,1944.3,2173.4,2,401.01,-0.09024833442931202,0.04231012420141223,22.761896447945592,22.65689184946894,0.48156748166342167,0.06553479704476045
401,159428.0,33GG20150619,1,Niskin,61,1.0,11.0,610111.0,2015-07-01,38.7185,-74.343,summer,2.3,2.3,22.857,32.279,229.09,6.0,1952.0,2171.9,2,401.01,-0.09025153733409283,0.042307807594794446,22.76188139881438,22.655877816468987,0.4815438833302093,0.06553354466414796
402,159428.0,33GG20150619,1,Niskin,62,1.0,1.0,620101.0,2015-07-01,38.5608,-74.5735,summer,24.9,24.7,9.158,33.299,224.32,2.0,2102.4,2232.2,2,401.01,-0.09739422282536844,0.03641857314031692,22.721144768156837,22.823450377122978,0.4148427614914185,0.060251870921894324
403,159428.0,33GG20150619,1,Niskin,62,1.0,3.0,620103.0,2015-07-01,38.561,-74.5737,summer,19.8,19.7,9.362,33.245,226.53,2.0,2099.0,2231.4,2,401.01,-0.09738912981307533,0.03641538388639057,22.721008953234453,22.82319614773428,0.4149648794289148,0.06026100808340927
404,159428.0,33GG20150619,1,Niskin,62,1.0,6.0,620106.0,2015-07-01,38.5613,-74.5742,summer,14.0,13.9,16.42,32.749,248.1,2.0,2006.7,2202.2,2,401.01,-0.09738116685390441,0.036408712411908815,22.720741999362183,22.822640802453616,0.4152805389008066,0.06028488745158018
405,159428.0,33GG20150619,1,Niskin,62,1.0,9.0,620109.0,2015-07-01,38.5615,-74.5748,summer,3.6,3.6,23.061,32.405,229.38,6.0,1941.6,2181.5,2,401.01,-0.09737500429017729,0.03640104227052291,22.720480841164658,22.82206645261115,0.41565755705301594,0.060313523933901714
406,159428.0,33GG20150619,1,Niskin,63,1.0,1.0,630101.0,2015-07-02,38.4459,-74.3488,summer,34.7,34.5,8.214,33.59,267.4,2.0,2078.2,2243.9,2,401.01,-0.09737400754099647,0.04371469983816587,22.981028724870644,22.984915098310818,0.33133692909337437,0.05497834650856056
407,159428.0,33GG20150619,1,Niskin,63,1.0,3.0,630103.0,2015-07-02,38.446,-74.349,summer,24.3,24.2,8.363,33.602,270.77,2.0,2075.9,2243.5,2,401.01,-0.09737384276401292,0.04371241209259593,22.981024752188446,22.98495901314789,0.3313231594292162,0.054978575481993905
408,159428.0,33GG20150619,1,Niskin,63,1.0,5.0,630105.0,2015-07-02,38.4462,-74.3492,summer,20.9,20.8,13.044,34.078,286.22,2.0,2050.8,2265.2,2,401.01,-0.09737164535566503,0.04371067358346335,22.980987690917498,22.985008630087524,0.3313194196094675,0.05498155532880188
409,159428.0,33GG20150619,1,Niskin,63,1.0,7.0,630107.0,2015-07-02,38.4462,-74.3495,summer,15.4,15.2,18.686,34.751,264.47,2.0,2029.6,2309.1,2,401.01,-0.09737391750136096,0.043707087395801064,22.981029998903843,22.985061284314497,0.33128631708503165,0.054978255923244145
410,159428.0,33GG20150619,1,Niskin,63,1.0,9.0,630109.0,2015-07-02,38.4463,-74.3497,summer,11.5,11.4,22.336,32.47,254.06,2.0,1958.8,2208.1,2,401.01,-0.09737372578310965,0.04370482934376268,22.981025588018422,22.98510018502275,0.33127464344096214,0.05497878757634255
411,159428.0,33GG20150619,1,Niskin,63,1.0,11.0,630111.0,2015-07-02,38.4465,-74.3498,summer,2.8,2.7,23.07,32.477,228.26,6.0,1942.7,,9,401.01,-0.09737058081302825,0.04370467134733944,22.980975754906652,22.98513469110065,0.3312825366855779,0.054982986314737
412,159428.0,33GG20150619,1,Niskin,64,1.0,1.0,640101.0,2015-07-02,38.3203,-74.231,summer,46.6,46.2,10.321,34.416,245.63,2.0,2096.3,,9,401.01,-0.10301546834594032,0.04959579278411776,23.037569113872873,22.843265073680644,0.27063292792727284,0.049970984167908176
413,159428.0,33GG20150619,1,Niskin,64,1.0,3.0,640103.0,2015-07-02,38.3205,-74.2308,summer,40.0,39.7,8.947,33.892,266.24,2.0,2078.8,2263.3,2,401.01,-0.10300595051942532,0.04960181225027875,23.037444946016524,22.843539173193225,0.27064688305429396,0.049971930386394664
414,159428.0,33GG20150619,1,Niskin,64,1.0,5.0,640105.0,2015-07-02,38.3208,-74.2307,summer,23.9,23.7,8.056,33.598,276.68,2.0,2066.2,2245.8,2,401.01,-0.10299436728541542,0.04960486658557999,23.03730140172417,22.84265856705727,0.27066556833474004,0.04997310007347655
415,159428.0,33GG20150619,1,Niskin,64,1.0,7.0,640107.0,2015-07-02,38.321,-74.2305,summer,17.8,17.7,16.127,34.765,270.68,2.0,2049.5,2302.0,2,401.01,-0.1029843562478014,0.049611930177191656,23.037178345615725,22.84221439307554,0.270680038823798,0.049974089611931914
416,159428.0,33GG20150619,1,Niskin,64,1.0,9.0,640109.0,2015-07-02,38.3212,-74.2305,summer,11.0,10.9,23.078,32.906,225.37,2.0,1984.6,2235.5,2,401.01,-0.10297754982236074,0.049611984250904254,23.03709629507189,22.84134459129348,0.2706920570245498,0.04997482132585092
417,159428.0,33GG20150619,1,Niskin,64,1.0,11.0,640111.0,2015-07-02,38.3213,-74.2303,summer,3.0,3.0,23.141,32.898,225.01,6.0,1960.4,2204.4,2,401.01,-0.10297085927599063,0.04961904836615999,23.037013151330616,22.84117374748338,0.2707009721189983,0.04997548194519735
418,159428.0,33GG20150619,1,Niskin,65,1.0,1.0,650101.0,2015-07-02,38.2238,-73.9978,summer,67.8,67.3,9.561,34.275,247.2,2.0,2097.2,2286.7,2,401.01,-0.10806554201302476,0.06696498812121775,23.159340545714095,23.529297285471785,0.26041861703962776,0.048603627236542796
419,159428.0,33GG20150619,1,Niskin,65,1.0,3.0,650103.0,2015-07-02,38.2238,-73.998,summer,48.6,48.2,10.089,34.302,267.18,2.0,2079.8,2283.4,6,401.01,-0.10806367436859532,0.06695969728748628,23.15930280815939,23.529160051319536,0.2604274079862975,0.048604276859536215
420,159428.0,33GG20150619,1,Niskin,65,1.0,5.0,650105.0,2015-07-02,38.224,-73.9982,summer,40.1,39.8,10.042,34.264,279.15,2.0,2069.6,2282.1,2,401.01,-0.10805147671958802,0.06694991848286828,23.159105370018807,23.52893591751645,0.26045768141180214,0.0486065476943404
421,159428.0,33GG20150619,1,Niskin,65,1.0,7.0,650107.0,2015-07-02,38.2238,-73.9985,summer,29.9,29.7,7.948,33.569,319.04,6.0,2047.2,2248.7,2,401.01,-0.10805839958019696,0.06694471163037827,23.15920872855603,23.52884242088173,0.2604511062370503,0.04860603076185431
422,159428.0,33GG20150619,1,Niskin,65,1.0,9.0,650109.0,2015-07-02,38.2238,-73.9988,summer,14.3,14.2,19.582,34.016,262.0,2.0,2012.3,2272.9,2,401.01,-0.1080553084628015,0.06693590063010843,23.159151007646155,23.528665531161355,0.26046691305163905,0.04860720235391519
423,159428.0,33GG20150619,1,Niskin,65,1.0,11.0,650111.0,2015-07-02,38.2238,-73.999,summer,7.1,7.1,23.183,33.46,222.97,2.0,1983.5,2238.4,2,401.01,-0.10805345746267236,0.06693061487513571,23.159113554692155,23.528558257797386,0.2604776885033599,0.04860800166702675
424,159428.0,33GG20150619,1,Niskin,65,1.0,13.0,650113.0,2015-07-02,38.2238,-73.999,summer,2.7,2.7,23.194,33.46,222.89,2.0,1984.3,2239.6,2,401.01,-0.10805345746267236,0.06693061487513571,23.159113554692155,23.528558257797386,0.2604776885033599,0.04860800166702675
425,159428.0,33GG20150619,1,Niskin,66,1.0,1.0,660101.0,2015-07-02,38.0775,-73.883,summer,128.2,127.2,12.774,35.592,183.22,2.0,2150.3,2339.8,2,401.01,-0.12338982532581412,0.07653493765200808,23.44487317634719,23.282117292357075,0.2077735876201468,0.044154595013686716
426,159428.0,33GG20150619,1,Niskin,66,1.0,3.0,660103.0,2015-07-02,38.0775,-73.883,summer,89.5,88.8,13.324,35.604,179.93,2.0,2144.0,2339.0,2,401.01,-0.12338982532581412,0.07653493765200808,23.44487317634719,23.282117292357075,0.2077735876201468,0.044154595013686716
427,159428.0,33GG20150619,1,Niskin,66,1.0,5.0,660105.0,2015-07-02,38.0773,-73.883,summer,69.8,69.3,11.119,34.884,214.74,2.0,2123.0,2308.2,2,401.01,-0.12339814784856329,0.0765290503616231,23.44513295905904,23.28250757283773,0.20774442222855463,0.04415205736541794
428,159428.0,33GG20150619,1,Niskin,66,1.0,7.0,660107.0,2015-07-02,38.0773,-73.883,summer,52.2,51.8,10.848,34.641,240.58,2.0,2101.7,2295.6,2,401.01,-0.12339814784856329,0.0765290503616231,23.44513295905904,23.28250757283773,0.20774442222855463,0.04415205736541794
429,159428.0,33GG20150619,1,Niskin,66,1.0,9.0,660109.0,2015-07-02,38.0772,-73.883,summer,37.2,37.0,11.106,34.508,267.77,2.0,2073.6,2300.9,2,401.01,-0.12340230916357439,0.07652612042931857,23.4452627924251,23.282712417726085,0.20772989442610146,0.04415079333633601
430,159428.0,33GG20150619,1,Niskin,66,1.0,11.0,660111.0,2015-07-02,38.0772,-73.883,summer,13.7,13.6,20.899,34.85,240.44,6.0,2023.6,2313.4,2,401.01,-0.12340230916357439,0.07652612042931857,23.4452627924251,23.282712417726085,0.20772989442610146,0.04415079333633601
431,159428.0,33GG20150619,1,Niskin,66,1.0,13.0,660113.0,2015-07-02,38.0771,-73.883,summer,7.7,7.6,22.831,33.65,226.52,2.0,1990.1,2256.9,2,401.01,-0.12340663060907894,0.0765230874209314,23.445397577561845,23.28293190147607,0.20771484713743166,0.04414948412160942
432,159428.0,33GG20150619,1,Niskin,66,1.0,15.0,660115.0,2015-07-02,38.077,-73.883,summer,3.0,2.9,22.829,33.642,226.48,2.0,1984.4,2247.7,6,401.01,-0.12341079153383301,0.07652017582465573,23.44552732538058,23.283149686964975,0.2077003957054497,0.044148226763585874
433,159428.0,33GG20150619,1,Niskin,67,1.0,1.0,670101.0,2015-07-02,38.0032,-73.653,summer,1212.3,1199.7,4.128,34.969,259.44,2.0,2167.8,2307.1,2,401.01,-0.1390900896192084,0.08872694943795575,23.909298871064607,24.064688964966113,0.1677319381743394,0.04055205409766802
434,159428.0,33GG20150619,1,Niskin,67,1.0,3.0,670103.0,2015-07-02,38.0028,-73.655,summer,657.8,651.9,5.09,35.019,236.86,2.0,2175.1,2308.1,2,401.01,-0.13908977179051646,0.08870692826469895,23.908932204795512,24.063734476856755,0.16774724880601644,0.04055315611487135
435,159428.0,33GG20150619,1,Niskin,67,1.0,5.0,670105.0,2015-07-02,38.0028,-73.656,summer,424.1,420.5,7.142,35.09,178.05,2.0,2189.9,2313.0,2,401.01,-0.13907602941256994,0.08869731679838233,23.908475373060856,24.063070907477268,0.1677678285299956,0.04055497400649082
436,159428.0,33GG20150619,1,Niskin,67,1.0,6.0,670106.0,2015-07-02,38.003,-73.6562,summer,332.6,329.9,9.307,35.219,144.04,2.0,2196.3,2319.7,2,401.01,-0.1390605514337234,0.08869620870242599,23.908121308466495,24.06257871911732,0.16778324034046,0.04055645432450197
437,159428.0,33GG20150619,1,Niskin,67,1.0,8.0,670108.0,2015-07-02,38.003,-73.6567,summer,261.9,259.7,11.704,35.54,175.1,2.0,2170.3,2336.1,2,401.01,-0.13905341827680703,0.0886912017776078,23.907889069303447,24.06236603627262,0.1677940426947929,0.040557408544915505
438,159428.0,33GG20150619,1,Niskin,67,1.0,9.0,670109.0,2015-07-02,38.0028,-73.6572,summer,201.8,200.2,12.653,35.701,209.79,2.0,2149.1,2346.8,2,401.01,-0.1390596050208818,0.08868582445752025,23.90791805892977,24.06261530224495,0.16779392440686383,0.04055728106116142
439,159428.0,33GG20150619,1,Niskin,67,1.0,11.0,670111.0,2015-07-02,38.003,-73.6575,summer,105.1,104.3,13.843,35.789,176.16,2.0,2155.2,2347.6,2,401.01,-0.13904243501318678,0.08868349050650647,23.907517129107447,24.062135372191833,0.1678117309081924,0.04055897201362703
440,159428.0,33GG20150619,1,Niskin,67,1.0,12.0,670112.0,2015-07-02,38.0032,-73.6577,summer,78.6,78.0,14.463,35.775,182.25,2.0,2146.0,2350.3,2,401.01,-0.13902630740471603,0.08868206004951654,23.907157771699886,24.06165117702114,0.16782747786323146,0.040560482440872264
441,159428.0,33GG20150619,1,Niskin,67,1.0,13.0,670113.0,2015-07-02,38.0032,-73.658,summer,49.8,49.4,17.131,35.738,236.57,6.0,2090.2,2358.3,2,401.01,-0.13902248513164786,0.08867936683833245,23.90701869744249,24.06158930956609,0.1678342514290357,0.04056108129144109
