V1,V2,V3,V4,V5
32.74425200751752,16.53714515154034,2.422528626,-68.7,40.7965
32.8117514127254,15.73364597261285,65.66005715,-68.802,40.79983333333333
32.738619735174034,16.27415579978124,2.49275506,-68.802,40.79983333333333
32.9014680465323,14.651074444020194,56.23393453,-68.8035,40.601333333333336
32.68142610238865,17.265017550887567,2.440353321,-68.8035,40.601333333333336
34.43470811382326,13.348231262077972,76.84309348,-68.79983333333334,40.400333333333336
33.21441814184994,18.692949610746158,2.531170777,-68.79983333333334,40.400333333333336
34.23271278403134,13.239381866050154,71.05838579,-68.99916666666667,40.4015
32.92383620683874,18.0515797993143,2.621076719,-68.99916666666667,40.4015
33.34687851490907,13.11536609090418,60.2094833,-68.89916666666667,40.501
32.67327019868498,17.510416353339483,2.545874642,-68.89916666666667,40.501
32.94886209663906,14.59377453823159,63.71001452,-68.9,40.70283333333333
32.70313466409661,17.486401839441957,2.59666293,-68.9,40.70283333333333
32.790319646685624,16.008760598849978,61.91946383,-68.89433333333334,40.79966666666667
32.72746040224172,16.52592394526584,2.733215436,-68.89433333333334,40.79966666666667
32.91348068205656,14.963551512040485,59.75698594,-69.10016666666667,40.8005
32.74824890695618,17.211481617042526,2.489573327,-69.10016666666667,40.8005
33.14888505516476,15.42347113743585,61.64977407,-69.20083333333334,40.700833333333335
32.76933250377164,17.643986191894772,2.342712742,-69.20083333333334,40.700833333333335
32.96964568232698,16.123491913583113,46.59392382,-69.3,40.800333333333334
32.990783258567674,16.570703396655095,2.47011375,-69.3,40.800333333333334
33.23441344136697,15.166075732501307,53.70956496,-69.2995,40.60016666666667
32.806189489879934,17.79131336823064,2.435967013,-69.2995,40.60016666666667
32.965757528448286,14.176104177507101,70.06052812,-69.10233333333333,40.60016666666667
32.87371753949076,17.901057993540014,2.608236935,-69.10233333333333,40.60016666666667
33.59051639044171,13.0372939039057,74.17705864,-69.102,40.49933333333333
33.209190185152295,18.596827284184762,2.544010651,-69.102,40.49933333333333
33.05638551067768,14.164387878557669,79.2,-69.19816666666667,40.400166666666664
33.05606457019341,19.051470731104338,0,-69.19816666666667,40.400166666666664
33.48539352782982,15.82013052419967,55.82128001,-69.40033333333334,40.499833333333335
33.605847666800265,19.842142821706176,2.560832986,-69.40033333333334,40.499833333333335
33.450361926711075,15.04512413046295,62.69671985,-69.40066666666667,40.45066666666666
33.66853849035574,19.942147246794935,2.480128962,-69.40066666666667,40.45066666666666
32.94210565095304,16.238556209046546,50.48605183,-69.50116666666666,40.5995
33.2266638108341,17.86845899023896,2.483746041,-69.50116666666666,40.5995
33.50393334288181,15.2216839485193,64.9218218,-69.60633333333334,40.494166666666665
33.28843848398481,19.02831866880144,2.505758824,-69.60633333333334,40.494166666666665
33.17580909149612,13.011846272282016,56.02657134,-69.60533333333333,40.39966666666667
33.384983850844854,19.358872704119428,2.551523123,-69.60533333333333,40.39966666666667
33.35410347096938,12.768696935944746,64.92765235,-69.69233333333334,40.39966666666667
33.16745274158805,18.735053383629868,2.571271604,-69.69233333333334,40.39966666666667
33.33801358835936,16.745355317938305,56.66120587,-69.69933333333333,40.6005
33.714657145927795,19.688470144773678,2.500574902,-69.69933333333333,40.6005
33.43819304255736,13.8469939486415,60.68948066,-69.7975,40.5035
33.200715442718455,19.06182222694805,2.567347457,-69.7975,40.5035
33.568671777222384,16.031552469094052,52.49248281,-69.90016666666666,40.60066666666667
33.8757067079679,20.157216419815505,2.504285981,-69.90016666666666,40.60066666666667
33.33825263500344,17.151415954328716,45.08648185,-69.79983333333334,40.70033333333333
33.69165375724774,18.65489621264692,2.501783217,-69.79983333333334,40.70033333333333
